Accuracy,Worst Class Accuracy,Average Leaf Depth,Max Leaf Depth,Leaves Used,CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Minimum Node Support - Cuts Added,Minimum Node Support - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,Path Bound Cutting Planes - Cuts Added,Path Bound Cutting Planes - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Minimum Node Support-Enabled,Solution Polishing-Enabled,Solution Polishing-Check Validity,Leaf Bound-Enabled,Leaf Bound-EQP Bound,Leaf Bound-FlowOCT Bound,Leaf Bound-BendOCT Bound,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Cut Type,Path Bound Cutting Planes-Bound Negative Samples,Path Bound Cutting Planes-Bound Structure,Path Bound Cutting Planes-Cut Focus,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
83.89513108614233,54.54545454545455,2.8,4,5,0.7989513108614232,0.0116019248962402,1010,0.1124536991119384,0,0,0,0.0492000579833984,15276,2.6924479007720947,0,0,0,0,2450,3637,0.0568044185638427,0.8703661,0.08,0.11,0.870366068388542,0.2431731224060058,0.2354419183018228,0.8505122134746544,1.3195431232452393,1.2820468353995365,BendRegOCT,2026-07-09 12:57:34,spect,,,22,22,0,22,2,2,0.798951310861423,0.798951310861423,0.0,63.18567514419556,7683.0,-770016233,0.066027648,True,True,WorstCaseBaseline,False,4,0.008,140,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.173756,68,66
80.55555555555556,0.0,2.25,3,4,0.7735555555555556,0.0086302757263183,0,0.0224761962890625,0,0,0,0.0015363693237304,286,0.2591376304626465,0,0,0,0,34329,50093,0.8319931030273438,0.8289398,3.06,4.98,0.8289398148148308,13.266645908355711,19.38886242829232,0.8282303033825686,60.39251494407654,85.43111717568804,BendRegOCT,2026-07-09 12:54:20,car_evaluation,,,6,6,0,19,4,2,0.7735555555555576,0.7735555555555576,0.0,265.6527318954468,219.0,1828760857,0.277418008,True,True,WorstCaseBaseline,False,3,0.008,95,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.378584,343,269
76.28865979381443,0.0,0.0,0,1,0.6828865979381443,0.056387186050415,412,0.1069750785827636,0,0,0,0.0040788650512695,46,0.0287823677062988,0,0,0,0,0,0,0.0671298503875732,0.92,0.0,0.0,0.8306314193015779,0.1939179897308349,0.1020068387350361,0.7522700619577405,0.2549049854278564,0.1580612275022765,BendRegOCT,2026-07-09 12:58:53,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.6828865979381442,0.6828865979381442,0.0,0.3005530834197998,13.0,-389203642,0.00837136,True,True,WorstCaseBaseline,False,4,0.08,165,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.10406,83,5
73.92,0.0,3.0,3,8,0.7272,0.0072646141052246,0,0.0216336250305175,0,0,1,0.0029354095458984,414,0.3185174465179443,0,0,0,0,26820,39336,0.7867660522460938,0.8551579,0.71,1.15,0.8551578947368436,9.903676986694336,12.40603798408107,0.854253462293002,42.70324897766113,57.65720526031855,BendRegOCT,2026-07-09 12:50:56,balance-scale,,,4,4,0,20,3,2,0.7328000000000003,0.7328000000000002,0.0,477.708594083786,319.0,-1018827598,0.232339216,True,True,WorstCaseBaseline,False,3,0.0008,40,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.326912,558,481
86.14232209737828,72.72727272727273,3.636363636363636,4,11,0.840841947565543,0.0112831592559814,1409,0.2663323879241943,0,0,4,0.0243012905120849,48802,7.677054643630981,0,0,0,0,2450,3637,0.0543756484985351,0.925111,0.08,0.11,0.9251110155163206,0.234616994857788,0.2685840687513393,0.907409676500867,1.3533828258514404,1.5444364590073776,BendRegOCT,2026-07-09 12:54:19,spect,,,22,22,0,22,2,2,0.8526232209737825,0.8526232209737825,0.0,276.5072798728943,21868.0,2021463768,0.083698616,True,True,WorstCaseBaseline,False,4,0.0008,85,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.217044,355,279
76.28865979381443,0.0,0.0,0,1,0.7028865979381442,0.0544896125793457,1531,0.3758900165557861,0,0,0,0.0484490394592285,498,0.2174825668334961,0,0,0,0,0,0,0.0674018859863281,0.94,0.0,0.0,0.8706314193015778,0.193674087524414,0.1019630036543573,0.8111436593747362,0.2826621532440185,0.164097532953039,BendRegOCT,2026-07-09 12:58:53,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.7028865979381442,0.7028865979381442,0.0,3.162893056869507,413.0,1645274373,0.085423,True,True,WorstCaseBaseline,False,4,0.06,166,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.170952,87,8
76.20320855614973,0.0,0.0,0,1,0.6820320855614974,0.0056807994842529,0,0.0012876987457275,0,0,0,0.0006196498870849,0,0.0,0,0,0,0,2955,4346,0.0759153366088867,,,,,,,,,,BendRegOCT,2026-07-09 12:59:02,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6820320855614979,0.6820320855614979,0.0,0.0433349609375,1.0,665256646,0.012498432,True,True,WorstCaseBaseline,False,3,0.08,180,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.009468,4,3
76.20320855614973,0.0,0.0,0,1,0.7020320855614974,0.0056045055389404,0,0.0012919902801513,0,0,0,0.0006122589111328,0,0.0,0,0,0,0,2955,4346,0.0741827487945556,,,,,,,,,,BendRegOCT,2026-07-09 12:59:02,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7020320855614978,0.7020320855614978,0.0,0.0422608852386474,1.0,1074420478,0.0124984,True,True,WorstCaseBaseline,False,3,0.06,181,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.129204,5,3
76.20320855614973,0.0,0.0,0,1,0.7220320855614973,0.0056502819061279,0,0.0013093948364257,0,0,0,0.00059175491333,0,0.0,0,0,0,0,2955,4346,0.0742561817169189,,,,,,,,,,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7220320855614977,0.7220320855614977,0.0,0.0429940223693847,1.0,-99974358,0.012498416,True,True,WorstCaseBaseline,False,3,0.04,182,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.0,5,3
76.20320855614973,0.0,0.0,0,1,0.7420320855614974,0.0057272911071777,0,0.0013055801391601,0,0,0,0.0006411075592041,4,0.0013716220855712,0,0,0,0,2955,4346,0.0751452445983886,0.7426937,0.04,0.06,0.7426936755947421,0.1174321174621582,0.1329241630312809,0.7423857038079028,0.1238441467285156,0.1396328596596399,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7420320855614979,0.7420320855614979,0.0,0.1368451118469238,1.0,833278800,0.01820072,True,True,WorstCaseBaseline,False,3,0.02,183,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.134812,5,3
76.20320855614973,0.0,0.0,0,1,0.6820320855614974,0.010002851486206,0,0.0015232563018798,0,0,0,0.0006284713745117,0,0.0,0,0,0,0,5723,8498,0.1510758399963379,,,,,,,,,,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6820320855614979,0.6820320855614979,0.0,0.0888640880584716,1.0,-60522619,0.024074936,True,True,WorstCaseBaseline,False,4,0.08,195,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.136136,5,3
76.20320855614973,0.0,0.0,0,1,0.7220320855614973,0.010693073272705,0,0.0016770362854003,0,0,0,0.0007545948028564,0,0.0,0,0,0,0,5723,8498,0.1869239807128906,,,,,,,,,,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7220320855614977,0.7220320855614977,0.0,0.0891129970550537,1.0,1428093279,0.024074904,True,True,WorstCaseBaseline,False,4,0.04,197,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.0,6,4
76.20320855614973,0.0,0.0,0,1,0.7520320855614974,0.0057330131530761,0,0.0013263225555419,0,0,0,0.0006384849548339,154,0.0448794364929199,0,0,0,0,2955,4346,0.0743052959442138,0.7632295,0.04,0.06,0.7632295239566435,0.1832020282745361,0.1737984568180667,0.7582382471411598,0.8234410285949707,0.731384949364862,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7520320855614979,0.7520320855614979,0.0,1.0979480743408203,103.0,-1961810717,0.029396856,True,True,WorstCaseBaseline,False,3,0.01,184,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.141464,6,4
76.20320855614973,0.0,0.0,0,1,0.7020320855614974,0.0107765197753906,0,0.0017294883728027,0,0,0,0.0007762908935546,0,0.0,0,0,0,0,5723,8498,0.241605520248413,,,,,,,,,,BendRegOCT,2026-07-09 12:59:04,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7020320855614978,0.7020320855614978,0.0,0.0984640121459961,1.0,1897884400,0.024074968,True,True,WorstCaseBaseline,False,4,0.06,196,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.135988,6,4
76.20320855614973,0.0,0.0,0,1,0.7420320855614974,0.0104951858520507,0,0.0017638206481933,0,0,0,0.0008096694946289,4,0.0021693706512451,0,0,0,0,5723,8498,0.1796512603759765,0.7426937,0.12,0.16,0.7426936755947421,0.3106191158294678,0.3548500982049131,0.7425128056998475,0.3276190757751465,0.3763999477282091,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7420320855614979,0.7420320855614979,0.0,0.3562490940093994,1.0,-2094138898,0.034522088,True,True,WorstCaseBaseline,False,4,0.02,198,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.144672,5,4
76.20320855614973,0.0,0.0,0,1,0.7540320855614974,0.0056161880493164,0,0.0013103485107421,0,0,0,0.0006299018859863,254,0.0727472305297851,0,0,0,0,2955,4346,0.0747678279876709,0.7688055,0.03,0.04,0.7688054766090322,0.170969009399414,0.1544801222614556,0.7616707038767755,0.8027169704437256,0.7371801786287736,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7540320855614979,0.7540320855614979,0.0,1.326103925704956,189.0,1687400343,0.028996856,True,True,WorstCaseBaseline,False,3,0.008,185,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.142928,6,5
78.87700534759358,23.59550561797753,2.6666666666666665,3,6,0.7791486631016042,0.0055935382843017,561,0.0714335441589355,0,0,3,0.0038192272186279,334,0.1036794185638427,0,0,0,0,2955,4346,0.078864574432373,0.798707,0.03,0.03,0.7987069670164745,0.1395990848541259,0.1586981938437454,0.7963832022648659,0.742434024810791,0.728016256363244,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7863700534759366,0.7863700534759366,0.0,1.6392500400543213,230.0,95428162,0.04005024,True,True,WorstCaseBaseline,False,3,0.0004,192,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.15084,6,5
78.87700534759358,23.59550561797753,2.6666666666666665,3,6,0.7783486631016043,0.0056290626525878,0,0.0470645427703857,0,0,2,0.0017840862274169,468,0.139749526977539,0,0,0,0,2955,4346,0.0778627395629882,0.7976594,0.03,0.03,0.7976593810059937,0.140078067779541,0.1587140163432675,0.7947832022648658,0.6053061485290527,0.6339284634723845,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7851700534759365,0.7851700534759364,0.0,1.7170970439910889,345.0,1659116570,0.028515192,True,True,WorstCaseBaseline,False,3,0.0006,191,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.14128,7,5
78.87700534759358,23.59550561797753,2.6666666666666665,3,6,0.7727486631016043,0.0057337284088134,102,0.0487747192382812,0,0,3,0.0020637512207031,422,0.1276066303253173,0,0,0,0,2955,4346,0.0746850967407226,0.7907637,0.03,0.04,0.7907637052874679,0.2016370296478271,0.1690009802326236,0.7852575674979849,0.7761609554290771,0.6930259230002234,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7767700534759365,0.7767700534759365,0.0,1.7699990272521973,323.0,1517459838,0.029781304,True,True,WorstCaseBaseline,False,3,0.002,188,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.144068,7,5
78.87700534759358,23.59550561797753,2.6666666666666665,3,6,0.7767486631016043,0.0056695938110351,355,0.058351993560791,0,0,3,0.0028402805328369,574,0.1709189414978027,0,0,0,0,2955,4346,0.0746600627899169,0.7955642,0.03,0.03,0.7955642089850322,0.139509916305542,0.1583422644336189,0.7916417112299493,0.5733249187469482,0.564717290873641,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7827700534759364,0.7827700534759365,0.0,1.9129579067230225,465.0,557117679,0.037378184,True,True,WorstCaseBaseline,False,3,0.001,189,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.148244,7,5
78.87700534759358,23.59550561797753,2.6666666666666665,3,6,0.7799486631016043,0.0055885314941406,504,0.0651619434356689,0,0,2,0.001878023147583,514,0.1582305431365966,0,0,0,0,2955,4346,0.0742783546447753,0.7997546,0.03,0.03,0.7997545530269552,0.1388869285583496,0.1586806256431238,0.797983202264866,0.6577398777008057,0.6303661700355276,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7875700534759366,0.7875700534759366,0.0,2.009511947631836,395.0,-1210328848,0.037421304,True,True,WorstCaseBaseline,False,3,0.0002,193,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.149908,7,5
78.87700534759358,23.59550561797753,2.6666666666666665,3,6,0.7775486631016043,0.0056560039520263,487,0.0602431297302246,0,0,2,0.0017962455749511,610,0.1829719543457031,0,0,0,0,2955,4346,0.0762038230895996,0.7966118,0.03,0.03,0.7966117949955129,0.1394901275634765,0.1583695481028365,0.7932064171123022,0.5230400562286377,0.5432645906384869,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7839700534759366,0.7839700534759365,0.0,2.13244104385376,498.0,1456623472,0.034758344,True,True,WorstCaseBaseline,False,3,0.0008,190,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.146028,7,5
78.34224598930481,19.10112359550562,2.25,3,4,0.7560320855614974,0.0055892467498779,355,0.0460124015808105,0,0,2,0.0023419857025146,704,0.1947324275970459,0,0,0,0,2955,4346,0.0744507312774658,0.7753364,0.03,0.04,0.7753363847506636,0.1884901523590088,0.1645187458115752,0.7660451152204872,0.7315671443939209,0.6261718258430058,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7594224598930488,0.7594224598930488,0.0,2.643097162246704,598.0,1127562364,0.034265816,True,True,WorstCaseBaseline,False,3,0.006,186,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.151776,7,6
78.87700534759358,23.59550561797753,2.6666666666666665,3,6,0.7803486631016043,0.0056638717651367,272,0.0586552619934082,0,0,4,0.0031728744506835,964,0.2794535160064697,0,0,0,0,2955,4346,0.0783607959747314,0.8002783,0.03,0.03,0.8002783460321956,0.1377639770507812,0.1586805512431238,0.7987832022648659,0.6166050434112549,0.6544210711188524,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7881700534759366,0.7881700534759366,0.0,2.7072319984436035,775.0,-1063740809,0.034628096,True,True,WorstCaseBaseline,False,3,0.0001,194,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.14956,8,6
78.34224598930481,19.10112359550562,2.25,3,4,0.7580534759358288,0.0056183338165283,552,0.057002305984497,0,0,2,0.0022540092468261,698,0.2113633155822754,0,0,0,0,2955,4346,0.0745549201965332,0.7825969,0.03,0.04,0.782596889185384,0.1944270133972168,0.1763914071824441,0.7770507015904456,0.6939799785614014,0.6906008907611957,BendRegOCT,2026-07-09 12:59:03,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7674224598930488,0.7674224598930488,0.0,2.7911629676818848,597.0,-1258497491,0.033425312,True,True,WorstCaseBaseline,False,3,0.004,187,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.14512,8,6
76.28865979381443,0.0,0.0,0,1,0.7228865979381442,0.0275073051452636,1600,0.322563886642456,0,0,0,0.0496912002563476,1692,0.7141158580780029,0,0,0,0,0,0,0.0582811832427978,0.96,0.0,0.0,0.9105498281786918,0.1213600635528564,0.0188807508556291,0.8970226603849284,0.1592411994934082,0.0560452931109847,BendRegOCT,2026-07-09 12:58:53,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.7228865979381442,0.7228865979381442,0.0,18.50736117362976,830.0,-1608313320,0.139712224,True,True,WorstCaseBaseline,False,3,0.04,152,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.219584,102,23
73.92,0.0,3.0,3,8,0.7188,0.0065863132476806,0,0.0209345817565917,0,0,1,0.0022833347320556,462,0.3151290416717529,0,0,0,0,26820,39336,0.748126745223999,0.8462741,0.72,1.24,0.8462740740740746,12.51573085784912,17.678683409301776,0.8437238454881489,57.51844000816345,89.3703796266392,BendRegOCT,2026-07-09 12:50:56,balance-scale,,,4,4,0,20,3,2,0.7232000000000003,0.7232000000000003,0.0,507.6307039260864,367.0,-2044238196,0.221502776,True,True,WorstCaseBaseline,False,3,0.002,38,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.321536,588,510
73.92,0.0,3.0,3,8,0.7258,0.0069615840911865,392,0.0416996479034423,0,0,1,0.0038204193115234,316,0.2410380840301513,0,0,0,0,26820,39336,0.900831699371338,0.8536053,0.79,1.26,0.8536052631578965,10.366504907608032,12.729367315088885,0.8511110834362609,54.08667302131653,71.99373392620069,BendRegOCT,2026-07-09 12:50:56,balance-scale,,,4,4,0,20,3,2,0.7312000000000003,0.7312000000000002,0.0,510.4603068828583,221.0,1808748127,0.23218088,True,True,WorstCaseBaseline,False,3,0.001,39,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.34296,591,513
86.14232209737828,72.72727272727273,3.636363636363636,4,11,0.843641947565543,0.0144708156585693,1369,0.2557909488677978,0,0,10,0.0261950492858886,50868,8.26045846939087,0,0,0,0,2450,3637,0.0551216602325439,0.9296636,0.08,0.11,0.929663586944892,0.2565040588378906,0.28113360226743,0.914073384252797,1.527911901473999,1.773426852365544,BendRegOCT,2026-07-09 12:54:19,spect,,,22,22,0,22,2,2,0.8570232209737824,0.8570232209737825,0.0,312.2250609397888,24778.0,-1714790562,0.083103272,True,True,WorstCaseBaseline,False,4,0.0004,87,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.218112,391,314
76.28865979381443,0.0,0.0,0,1,0.7428865979381443,0.0274746417999267,1981,0.5030348300933838,0,0,0,0.0743980407714843,2288,1.1850295066833496,0,0,0,0,0,0,0.0661911964416503,0.98,0.0,0.0,0.9521851344531734,0.1596198081970214,0.0192464002400673,0.9263537475302775,0.2454869747161865,0.0799923792371252,BendRegOCT,2026-07-09 12:58:53,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.7428865979381443,0.7428865979381443,0.0,51.776301860809326,1295.0,-1720263108,0.176580704,True,True,WorstCaseBaseline,False,3,0.02,153,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.25242,136,57
83.89513108614233,54.54545454545455,2.8,4,5,0.8089513108614232,0.0124998092651367,1430,0.1918888092041015,0,0,0,0.017158031463623,25546,5.264716863632202,0,0,0,0,2450,3637,0.0540008544921875,0.8808159,0.09,0.13,0.8808158551810255,0.2397620677947998,0.272892395501948,0.858664591866898,1.311446189880371,1.3744149567561723,BendRegOCT,2026-07-09 12:57:34,spect,,,22,22,0,22,2,2,0.808951310861423,0.808951310861423,0.0,137.4213261604309,14834.0,-1155926494,0.073110968,True,True,WorstCaseBaseline,False,4,0.006,141,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.186636,142,139
80.55555555555556,0.0,2.25,3,4,0.7895555555555556,0.009526252746582,820,0.1706809997558593,0,0,0,0.0027987957000732,484,0.5651888847351074,0,0,0,0,34329,50093,1.0168402194976809,0.8609398,4.19,6.03,0.8609398148148307,17.616485834121704,22.149351828064287,0.8605154066706021,95.69736790657043,114.25576380603432,BendRegOCT,2026-07-09 12:53:09,car_evaluation,,,6,6,0,19,4,2,0.7895555555555576,0.7895555555555576,0.0,425.27020597457886,403.0,-1939337460,0.277358688,True,True,WorstCaseBaseline,False,3,0.004,97,23549190[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,True,False,False,False,False,False,True,False,Lazy,True,True,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,True,True,True,0.378172,432,427
