CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,Solution Polishing - Solutions Found,Solution Polishing - Time,Solution Polishing-Enabled,Memory,Walltime,CPUtime
112.0,0.002477169,29,0.04686141,230,0.01796937,0,0,0.992,0.0,0.0,0.984,0.027770996,0.010563743,0.98104142,0.048986912,0.0201354,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.630721893,0.630721893,0.0,5.005198956,6064.0,-1270493253,0.018297216,True,True,cbCutset,False,2,0.008,1282,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.121796,9,8
112.0,0.002374649,32,0.046604156,230,0.272403955,0,0,0.996,0.0,0.0,0.992,0.026770115,0.010353605,0.9904,0.220092058,0.021133153,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.646721893,0.646721893,0.0,5.09051609,6160.0,-296062397,0.018824304,True,True,cbCutset,False,2,0.004,1288,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.050112,9,8
112.0,0.002593279,30,0.049640417,230,0.290934563,0,0,0.992,0.0,0.0,0.984,0.02840209,0.010563743,0.98104142,0.232957125,0.019655205,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.630721893,0.630721893,0.0,5.887588978,5840.0,-1270493253,0.018332032,True,True,cbCutset,False,2,0.008,1281,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.12026,10,9
112.0,0.002693415,30,0.048883677,230,0.017272711,0,0,0.992,0.0,0.0,0.984,0.02799511,0.010563743,0.98104142,0.048808098,0.019655205,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.630721893,0.630721893,0.0,5.61067915,5840.0,-1270493253,0.018331264,True,True,cbCutset,False,2,0.008,1283,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.120892,10,9
112.0,0.002559423,34,0.051453829,264,0.017710686,0,0,0.994,0.0,0.0,0.988,0.028487921,0.010563739,0.984433136,0.056252003,0.024214806,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.638721893,0.638721893,0.0,5.341588974,5956.0,-1498490769,0.01861724,True,True,cbCutset,False,2,0.006,1287,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.122088,9,8
112.0,0.002482891,32,0.048494577,230,0.016948938,0,0,0.994,0.0,0.0,0.988,0.02749896,0.010563739,0.98504142,0.04777503,0.019974174,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.638721893,0.638721893,0.0,5.386260033,6001.0,-1498490769,0.018298088,True,True,cbCutset,False,2,0.006,1286,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.1196,9,8
112.0,0.002568722,34,0.052748203,264,0.300422192,0,0,0.994,0.0,0.0,0.988,0.028490067,0.010563739,0.984433136,0.241671085,0.024214806,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.638721893,0.638721893,0.0,5.595539093,5956.0,-1498490769,0.018618136,True,True,cbCutset,False,2,0.006,1285,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.12178,9,9
112.0,0.002484083,32,0.049826384,230,0.29225421,0,0,0.994,0.0,0.0,0.988,0.028489113,0.010563739,0.98504142,0.232535124,0.019974174,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.638721893,0.638721893,0.0,5.657357931,6001.0,-1498490769,0.018298232,True,True,cbCutset,False,2,0.006,1284,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.122428,10,9
112.0,0.002331495,34,0.048616171,230,0.01589942,0,0,0.999,0.0,0.0,0.998,0.024699926,0.010280105,0.9976,0.042563915,0.018253545,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.658721893,0.658721893,0.0,4.195466042,5920.0,-1534768830,0.019548024,True,True,cbCutset,False,2,0.001,1299,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.121672,8,7
112.0,0.002238035,32,0.045589685,230,0.268363714,0,0,0.998,0.0,0.0,0.996,0.02485013,0.010278593,0.9952,0.214455128,0.018212178,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.654721893,0.654721893,0.0,4.763888121,6222.0,1457583278,0.01842356,True,True,cbCutset,False,2,0.002,1293,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.121012,8,8
112.0,0.002315998,32,0.045239687,230,0.263793945,0,0,0.998,0.0,0.0,0.996,0.025295019,0.010278593,0.9952,0.211436033,0.020846751,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.654721893,0.654721893,0.0,5.209453106,6193.0,1457583278,0.01895488,True,True,cbCutset,False,2,0.002,1292,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.120984,9,8
112.0,0.002505302,32,0.051781416,230,0.017976284,0,0,0.999,0.0,0.0,0.998,0.027730942,0.010280105,0.9976,0.049669981,0.02100553,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.658721893,0.658721893,0.0,5.011121988,6103.0,-1534768830,0.018607056,True,True,cbCutset,False,2,0.001,1298,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.119088,9,8
112.0,0.002637386,32,0.05224514,230,0.017431498,0,0,0.998,0.0,0.0,0.996,0.029145956,0.010278593,0.9952,0.049134016,0.018212178,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.654721893,0.654721893,0.0,5.293277979,6222.0,1457583278,0.01842332,True,True,cbCutset,False,2,0.002,1295,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.120756,10,8
112.0,0.002587318,34,0.055532694,230,0.309853554,0,0,0.999,0.0,0.0,0.998,0.028259039,0.010280105,0.9976,0.244731188,0.018253545,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.658721893,0.658721893,0.0,5.198527098,5920.0,-1534768830,0.01954892,True,True,cbCutset,False,2,0.001,1297,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.12126,9,8
112.0,0.002666473,32,0.052337408,230,0.307668447,0,0,0.999,0.0,0.0,0.998,0.028409004,0.010280105,0.9976,0.245172977,0.02100553,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.658721893,0.658721893,0.0,5.31073904,6103.0,-1534768830,0.018607792,True,True,cbCutset,False,2,0.001,1296,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.120668,10,9
112.0,0.002545118,32,0.051142693,230,0.017632246,0,0,0.998,0.0,0.0,0.996,0.028193951,0.010278593,0.9952,0.04985404,0.020846751,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.654721893,0.654721893,0.0,5.79309392,6193.0,1457583278,0.018954464,True,True,cbCutset,False,2,0.002,1294,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.120208,10,9
112.0,0.002432346,31,0.049227238,230,0.016676664,0,0,0.996,0.0,0.0,0.992,0.028932095,0.010353605,0.9904,0.04895997,0.019795806,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.646721893,0.646721893,0.0,5.052707195,6233.0,-296062397,0.018099704,True,True,cbCutset,False,2,0.004,1291,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.120044,10,8
112.0,0.002205849,30,0.041872025,230,0.015119314,0,0,0.9992,0.0,0.0,0.9984,0.023952961,0.009345329,0.99808,0.042643785,0.02011654,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.659521893,0.659521893,0.0,4.238562822,5900.0,-264465665,0.019123152,True,True,cbCutset,False,2,0.0008,1302,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.119932,8,7
112.0,0.002180338,35,0.047287703,230,0.26101613,0,0,0.9992,0.0,0.0,0.9984,0.023910999,0.009345329,0.99808,0.207738876,0.019287572,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.659521893,0.659521893,0.0,4.46675396,6019.0,-264465665,0.01811456,True,True,cbCutset,False,2,0.0008,1301,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.121552,8,7
112.0,0.002167702,35,0.046601057,230,0.015359402,0,0,0.9992,0.0,0.0,0.9984,0.023978949,0.009345329,0.99808,0.042718887,0.019287572,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.659521893,0.659521893,0.0,4.261821032,6019.0,-264465665,0.018114064,True,True,cbCutset,False,2,0.0008,1303,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.115476,8,7
112.0,0.0022223,37,0.048015833,230,0.265256405,0,0,0.9994,0.0,0.0,0.9988,0.024530888,0.009345329,0.99856,0.211869001,0.020115003,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.660321893,0.660321893,0.0,4.454840899,5733.0,-1338702710,0.01998916,True,True,cbCutset,False,2,0.0006,1304,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.120052,9,7
112.0,0.002604485,30,0.048888922,230,0.288132668,0,0,0.9992,0.0,0.0,0.9984,0.027225971,0.009345329,0.99808,0.230277061,0.02011654,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.659521893,0.659521893,0.0,4.989091873,5900.0,-264465665,0.019123632,True,True,cbCutset,False,2,0.0008,1300,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.12136,9,8
112.0,0.002325296,37,0.050379038,230,0.015429497,0,0,0.9994,0.0,0.0,0.9988,0.024915934,0.009345329,0.99856,0.044262886,0.020115003,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.660321893,0.660321893,0.0,4.268014908,5733.0,-1338702710,0.019988552,True,True,cbCutset,False,2,0.0006,1306,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.121204,9,7
112.0,0.002351284,38,0.051935434,230,0.016065359,0,0,0.9994,0.0,0.0,0.9988,0.025620937,0.009345329,0.99856,0.045171976,0.019058007,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.660321893,0.660321893,0.0,4.769949913,6132.0,-1338702710,0.018502928,True,True,cbCutset,False,2,0.0006,1307,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.121804,8,8
112.0,0.002229214,38,0.050662994,230,0.268744469,0,0,0.9994,0.0,0.0,0.9988,0.024809837,0.009345329,0.99856,0.213996887,0.019058007,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.660321893,0.660321893,0.0,5.031288862,6132.0,-1338702710,0.018502944,True,True,cbCutset,False,2,0.0006,1305,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.121372,9,8
112.0,0.002240658,32,0.046290874,230,0.015707731,0,0,0.9996,0.0,0.0,0.9992,0.024468899,0.009345329,0.99904,0.043572903,0.019292937,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.661121893,0.661121893,0.0,3.984071016,5532.0,-1401901753,0.017761888,True,True,cbCutset,False,2,0.0004,1311,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.11552,8,7
112.0,0.002283096,35,0.046467304,230,0.265124321,0,0,0.9998,0.0,0.0,0.9996,0.024720907,0.009345329,0.99952,0.211884022,0.020008052,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.661921893,0.661921893,0.0,4.602307081,5891.0,-455329335,0.019887784,True,True,cbCutset,False,2,0.0002,1312,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.120136,8,7
112.0,0.002192497,35,0.046556234,230,0.015599489,0,0,0.9998,0.0,0.0,0.9996,0.02417016,0.009345329,0.99952,0.043540001,0.020008052,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.661921893,0.661921893,0.0,4.377957106,5891.0,-455329335,0.019886856,True,True,cbCutset,False,2,0.0002,1314,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.120164,8,7
112.0,0.002269506,33,0.046732664,230,0.015543699,0,0,0.9998,0.0,0.0,0.9996,0.024437904,0.009345329,0.99952,0.043245077,0.019242867,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.661921893,0.661921893,0.0,4.438674927,5834.0,-455329335,0.020103128,True,True,cbCutset,False,2,0.0002,1315,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.117192,8,7
112.0,0.002285004,33,0.047168016,230,0.26641345,0,0,0.9998,0.0,0.0,0.9996,0.024346113,0.009345329,0.99952,0.212083101,0.019242867,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.661921893,0.661921893,0.0,4.690336943,5834.0,-455329335,0.020103448,True,True,cbCutset,False,2,0.0002,1313,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.117928,9,8
112.0,0.002641201,32,0.051300287,230,0.297880411,0,0,0.9996,0.0,0.0,0.9992,0.027780056,0.009345329,0.99904,0.239872217,0.019292937,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.661121893,0.661121893,0.0,4.675061226,5532.0,-1401901753,0.017762176,True,True,cbCutset,False,2,0.0004,1309,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.1198,9,8
112.0,0.002273083,33,0.04519248,230,0.01555109,0,0,0.9996,0.0,0.0,0.9992,0.02468586,0.009345329,0.99904,0.043830872,0.020070563,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.661121893,0.661121893,0.0,4.691226959,5796.0,-1401901753,0.019479856,True,True,cbCutset,False,2,0.0004,1310,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.11584,9,7
112.0,0.002331734,35,0.048853874,230,0.266518831,0,0,0.9999,0.0,0.0,0.9998,0.025495768,0.009343481,0.99976,0.213426828,0.020053786,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.662321893,0.662321893,0.0,5.027585983,6085.0,507463144,0.018604288,True,True,cbCutset,False,2,0.0001,1316,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.120556,9,8
112.0,0.00229311,34,0.047359705,230,0.271039248,0,0,0.9999,0.0,0.0,0.9998,0.02500701,0.009343481,0.99976,0.216603041,0.01941672,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.662321893,0.662321893,0.0,4.928458214,5931.0,507463144,0.019984576,True,True,cbCutset,False,2,0.0001,1317,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.11722,9,8
112.0,0.002530336,33,0.051190376,230,0.295948982,0,0,0.9996,0.0,0.0,0.9992,0.027558088,0.009345329,0.99904,0.238660097,0.020070563,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.661121893,0.661121893,0.0,5.455230951,5796.0,-1401901753,0.01948032,True,True,cbCutset,False,2,0.0004,1308,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.116704,10,9
105.0,0.00404048,18,0.03730154,230,0.486275673,0,0,0.92,0.0,0.0,0.84,0.025686979,0.011568541,0.812386588,0.359472036,0.021315887,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.541301775,0.541301775,0.0,1.499279022,1483.0,1244273035,0.014554984,True,True,cbCutset,False,3,0.08,1320,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.110148,5,4
105.0,0.004100084,20,0.038648844,223,0.028342485,0,0,0.92,0.0,0.0,0.84,0.025763988,0.011568541,0.813254438,0.063681126,0.027624686,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.541301775,0.541301775,0.0,1.02384305,1346.0,1244273035,0.01408636,True,True,cbCutset,False,3,0.08,1323,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.049996,5,4
105.0,0.004037619,18,0.03780508,230,0.029744148,0,0,0.92,0.0,0.0,0.84,0.025884151,0.011568541,0.812386588,0.054274082,0.021315887,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.541301775,0.541301775,0.0,1.059400082,1483.0,1244273035,0.014555,True,True,cbCutset,False,3,0.08,1322,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.049936,5,4
105.0,0.004014015,20,0.038923979,223,0.489153862,0,0,0.92,0.0,0.0,0.84,0.025679827,0.011568541,0.813254438,0.375330925,0.027624686,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.541301775,0.541301775,0.0,1.48999095,1346.0,1244273035,0.01408644,True,True,cbCutset,False,3,0.08,1321,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.11106,5,4
112.0,0.002441406,34,0.051404715,230,0.016553402,0,0,0.9999,0.0,0.0,0.9998,0.027358055,0.009343481,0.99976,0.04772687,0.01941672,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.662321893,0.662321893,0.0,5.110543966,5931.0,507463144,0.019983664,True,True,cbCutset,False,2,0.0001,1319,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.120212,10,8
112.0,0.002481937,35,0.05230093,230,0.017276525,0,0,0.9999,0.0,0.0,0.9998,0.02711916,0.009343481,0.99976,0.048245192,0.020053786,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.662321893,0.662321893,0.0,5.23803997,6085.0,507463144,0.018603936,True,True,cbCutset,False,2,0.0001,1318,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.121344,10,8
1210.0,0.334818602,37,1.455676079,5184,12.61960077,0,0,0.94,0.09,0.0,0.84662037,1.158668041,0.246381607,0.83656053,9.617542028,0.464245817,BendRegOCT,11/08/2025 9:48,car_evaluation,,,6,6,0,19,4,2,0.640231481,0.640231481,0.0,490.470974,3693.0,-2009266358,0.324767112,True,True,cbCutset,False,4,0.06,484,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.389988,627,507
105.0,0.003973007,28,0.058323383,230,0.486043692,0,0,0.94,0.0,0.0,0.88,0.025861979,0.011761442,0.859289941,0.362785101,0.022038437,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.561301775,0.561301775,0.0,10.93478203,8350.0,2006209062,0.027864744,True,True,cbCutset,False,3,0.06,1324,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.127372,15,14
105.0,0.004331827,28,0.061109781,230,0.028928041,0,0,0.94,0.0,0.0,0.88,0.028565168,0.011761442,0.859289941,0.057079077,0.022038437,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.561301775,0.561301775,0.0,10.67361808,8350.0,2006209062,0.027865048,True,True,cbCutset,False,3,0.06,1326,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.126372,14,14
105.0,0.003956795,31,0.063709497,227,0.49933362,0,0,0.94,0.0,0.0,0.88,0.026351213,0.011761442,0.857869822,0.385158062,0.027668647,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.561301775,0.561301775,0.0,11.29776716,8935.0,2006209062,0.026289424,True,True,cbCutset,False,3,0.06,1325,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.123772,15,14
105.0,0.004690647,31,0.071253061,227,0.030444145,0,0,0.94,0.0,0.0,0.88,0.028987885,0.011761442,0.857869822,0.071158886,0.027668647,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.561301775,0.561301775,0.0,11.76977992,8935.0,2006209062,0.026289584,True,True,cbCutset,False,3,0.06,1327,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.124016,16,15
1210.0,0.336840868,34,1.440304518,5184,0.73667407,0,0,0.94,0.09,0.0,0.84662037,1.162248135,0.246381607,0.83656053,1.770394087,0.464245817,BendRegOCT,11/08/2025 9:48,car_evaluation,,,6,6,0,19,4,2,0.640231481,0.640231481,0.0,501.72156,4143.0,-2009266358,0.319683744,True,True,cbCutset,False,4,0.06,486,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.380524,638,518
94.0,0.007460594,117,0.209952116,636,1.588067293,0,0,0.96,0.0,0.0,0.92,0.020017147,0.008245626,0.871742424,1.423830032,0.085419005,BendRegOCT,11/08/2025 9:49,hayes-roth,,,4,4,0,15,3,2,0.512121212,0.512121212,0.0,475.828547,186448.0,-1691916444,0.070727136,True,True,cbCutset,False,4,0.04,668,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.17486,479,475
94.0,0.007616758,119,0.217866898,884,2.341516733,0,0,0.96,0.0,0.0,0.92,0.019798994,0.008245626,0.876292674,2.174194813,0.068657752,BendRegOCT,11/08/2025 9:49,hayes-roth,,,4,4,0,15,3,2,0.512121212,0.512121212,0.0,477.5889618,180790.0,-1691916444,0.07010192,True,True,cbCutset,False,4,0.04,669,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.173064,481,477
1210.0,0.336805582,39,1.536383867,3974,0.693245888,0,0,0.94,0.09,0.0,0.84662037,1.159548044,0.246381607,0.831693862,1.901880026,0.702273832,BendRegOCT,11/08/2025 9:48,car_evaluation,,,6,6,0,19,4,2,0.640231481,0.640231481,0.0,531.810986,3398.0,-2009266358,0.414660768,True,True,cbCutset,False,4,0.06,487,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.387904,668,547
1210.0,0.335649729,39,1.543874264,3974,11.84354997,0,0,0.94,0.09,0.0,0.84662037,1.159480095,0.246381607,0.831693862,9.783912182,0.702282232,BendRegOCT,11/08/2025 9:48,car_evaluation,,,6,6,0,19,4,2,0.640231481,0.640231481,0.0,535.0257862,3398.0,-2009266358,0.414655336,True,True,cbCutset,False,4,0.06,485,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.381896,672,551
94.0,0.007561445,104,0.189298868,652,0.092573166,0,0,0.96,0.0,0.0,0.92,0.02011013,0.008245626,0.872038567,0.172630072,0.085713434,BendRegOCT,11/08/2025 9:49,hayes-roth,,,4,4,0,15,3,2,0.512121212,0.512121212,0.0,509.1777811,179592.0,-1691916444,0.070159496,True,True,cbCutset,False,4,0.04,670,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.171016,513,508
94.0,0.007637501,120,0.216811895,884,0.136586666,0,0,0.96,0.0,0.0,0.92,0.020063877,0.008245626,0.876292674,0.205544949,0.068661645,BendRegOCT,11/08/2025 9:49,hayes-roth,,,4,4,0,15,3,2,0.512121213,0.512121213,0.0,520.1215749,191292.0,-1691916444,0.070550072,True,True,cbCutset,False,4,0.04,671,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.174448,524,519
105.0,0.004131317,38,0.078040838,230,0.49700141,0,0,0.96,0.0,0.0,0.92,0.02606988,0.01194919,0.904938139,0.367829084,0.019400323,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.581301775,0.581301775,0.0,72.81750703,90568.0,-711343604,0.03154884,True,True,cbCutset,False,3,0.04,1329,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.138428,76,75
105.0,0.004345417,38,0.07912612,230,0.029305696,0,0,0.96,0.0,0.0,0.92,0.026264191,0.01194919,0.904938139,0.05384922,0.019400323,BendRegOCT,11/08/2025 9:56,monk2,,,6,6,0,15,2,2,0.581301775,0.581301775,0.0,72.90893817,90568.0,-711343604,0.031548024,True,True,cbCutset,False,3,0.04,1331,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.139076,77,75
426.0,0.32475543,87,1.176798582,1738,0.184045792,0,0,0.99,0.03,0.0,0.9748,0.909754038,0.043508999,0.968576389,1.127940178,0.151447663,BendRegOCT,11/08/2025 9:48,balance-scale,,,4,4,0,20,3,2,0.6764,0.6764,0.0,567.1666641,74024.0,-724360987,0.08324692,True,True,cbCutset,False,3,0.01,79,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.19356,728,572
