Accuracy,Worst Class Accuracy,Average Leaf Depth,Max Leaf Depth,Leaves Used,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Solution Polishing-Enabled,Solution Polishing-Check Validity,Solution Polishing-Use Cache,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Cut Type,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.9747879,0.0,0.01,0.9733333333333352,0.059067964553833,0.0131814113783221,0.9733333333333352,0.0844109058380127,0.0246376589756118,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7571698113207581,0.7571698113207581,0.0,131.72933411598206,41132.0,854952423,0.046536416,False,False,ModifiedCuts,False,3,0.008,65,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.153332,210,137
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.9810909,0.0,0.01,0.9800000000000014,0.0651149749755859,0.0131712738024092,0.9800000000000014,0.0851469039916992,0.0245838331134092,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7671698113207562,0.7671698113207562,0.0,156.69395112991333,40651.0,-1892438628,0.048639936,False,False,ModifiedCuts,False,3,0.006,66,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.16108,235,162
34.56,30.55555555555556,1.6666666666666667,2,3,0,0,0,0,0,0,0,0.7723077,0.02,0.04,0.7639222614840967,0.2285280227661132,0.1119516781473719,0.6799999999999983,0.5626199245452881,0.5453757162980762,BendWorstOCT,2026-07-10 14:10:30,balance-scale,,,4,4,0,20,3,2,0.0655555556621106,0.0655555556621106,0.0,269.48221588134766,25499.0,-131713360,0.083446104,False,False,ModifiedCuts,False,3,0.08,30,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.192944,343,272
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.9873939,0.01,0.01,0.9866666666666676,0.0622031688690185,0.0131813783783221,0.9866666666666676,0.0825550556182861,0.0246226772593814,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7771698113207547,0.7771698113207547,0.0,245.2815420627594,70304.0,682799076,0.048067576,False,False,ModifiedCuts,False,3,0.004,67,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.161712,323,250
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.993697,0.01,0.01,0.9933333333333338,0.0697300434112548,0.0133212420953267,0.9933333333333338,0.0947489738464355,0.0246076979965046,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7871698113207571,0.7871698113207571,0.0,246.6708378791809,77388.0,46219017,0.056301376,False,False,ModifiedCuts,False,3,0.002,68,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.162576,325,252
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,0,0,0,0,0,0.9203695,0.0,0.0,0.9202006269592452,0.1313791275024414,0.0176047098573515,0.9080839716018868,0.1885640621185302,0.0720203113614141,BendWorstOCT,2026-07-10 14:10:30,breast-cancer,,,9,9,0,38,2,2,0.5590123456790133,0.5590123456790133,0.0,380.51819920539856,26372.0,1220759208,0.062237856,False,False,ModifiedCuts,False,3,0.04,2,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.178048,456,383
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.9974788,0.01,0.01,0.9973333333333336,1.4858438968658447,0.0139139805534528,0.9973333333333336,1.7474608421325684,0.0252056407487673,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7931698113207578,0.7931698113207578,0.0,328.4721338748932,116510.0,-1855736362,0.050758624,False,False,ModifiedCuts,False,3,0.0008,70,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.163764,408,337
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.9968485,0.01,0.01,0.9966666666666668,0.0699620246887207,0.013595182862337,0.9966666666666668,0.0956611633300781,0.0249604656379423,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7921698113207569,0.7921698113207569,0.0,368.9066190719605,102414.0,-622913664,0.055722848,False,False,ModifiedCuts,False,3,0.001,69,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.17066,447,373
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.9987394,0.0,0.0,0.9986666666666668,0.0485949516296386,0.0130828456826885,0.9986666666666668,0.0679049491882324,0.0245044661946824,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7951698115002725,0.7951698115002725,0.0,372.0465829372406,130143.0,294684894,0.051771664,False,False,ModifiedCuts,False,3,0.0004,72,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.167356,450,375
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.9999,0.0,0.0,0.99965,0.06705904006958,0.0127300570983891,0.955622714695543,0.1327199935913086,0.0613997298685607,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7966698113207578,0.7966698113207578,0.0,390.4717059135437,138376.0,1204141659,0.054167272,False,False,ModifiedCuts,False,3,0.0001,74,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.163096,467,392
