CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Minimum Node Support - Cuts Added,Minimum Node Support - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,Path Bound Cutting Planes - Cuts Added,Path Bound Cutting Planes - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Minimum Node Support-Enabled,Solution Polishing-Enabled,Solution Polishing-Check Validity,Leaf Bound-Enabled,Leaf Bound-EQP Bound,Leaf Bound-FlowOCT Bound,Leaf Bound-BendOCT Bound,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Cut Type,Path Bound Cutting Planes-Bound Negative Samples,Path Bound Cutting Planes-Bound Structure,Path Bound Cutting Planes-Cut Focus,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
0.5016,0.0251266956329345,965,0.0969603061676025,0,0,0,0,0,0,0,0,0,0,3616,5404,0.1408596038818359,0.56,0.13,0.05,0.5600000000000112,1.1956160068511963,0.1148270396900491,0.5214743906299499,1.820611953735352,0.6079023562994972,BendRegOCT,2026-06-17 22:45:17,balance-scale,,,4,4,0,20,3,2,0.5016,0.5016,0.0,3.3315060138702397,115.0,-25411223,0.021406096,True,True,EQPGS,False,3,0.06,3,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Basic,False,True,False,True,False,0.096328,73.0,8.0
0.6475812274368231,0.009718894958496,1997,0.1721343994140625,0,0,0,0,0,0,0,0,0,0,27,39,0.0097222328186035,0.9002888,0.0,0.0,0.8348736462093977,0.0596859455108642,0.0132981333389459,0.8214027849407023,0.1280329227447509,0.0692489065101714,BendRegOCT,2026-06-17 22:45:18,breast-cancer,,,9,9,0,38,2,2,0.6475812274368231,0.6475812274368231,0.0,4.568114995956421,1464.0,261852715,0.021673648,True,True,EQPGS,False,3,0.06,98,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Basic,False,True,False,False,False,0.12696,13.0,11.0
0.6475812274368231,0.0102298259735107,1759,0.1125502586364746,0,0,0,0,0,0,0,0,0,0,66,138,0.0116794109344482,0.9002888,0.0,0.0,0.8348736462093977,0.0495030879974365,0.0181677957460487,0.8180657039711295,0.1252031326293945,0.077612521951906,BendRegOCT,2026-06-17 22:45:16,breast-cancer,,,9,9,0,38,2,2,0.6475812274368231,0.6475812274368231,0.0,7.950623035430908,2367.0,-124997121,0.041244176,True,True,EQPGS,False,3,0.06,99,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Chain,True,True,False,False,False,0.128776,14.0,12.0
0.6475812274368231,0.0102605819702148,2230,0.1885371208190918,0,0,0,0,0,0,0,0,0,0,12,18,0.0062580108642578,0.9183394,0.0,0.0,0.8493140794223943,0.0761270523071289,0.0137439735434487,0.8493140794223943,0.0953719615936279,0.0246697181860014,BendRegOCT,2026-06-17 22:45:18,breast-cancer,,,9,9,0,38,2,2,0.6475812274368231,0.6475812274368231,0.0,11.368568897247314,2749.0,1611015904,0.033469176,True,True,EQPGS,False,3,0.06,97,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,0,Basic,False,True,False,False,False,0.137012,20.0,18.0
0.6475812274368231,0.0105438232421875,1588,0.1188862323760986,0,0,0,0,0,0,0,0,0,0,102,150,0.0122857093811035,0.9002888,0.0,0.0,0.8348736462093977,0.0535659790039062,0.0163586117188376,0.801831069022096,0.2964620590209961,0.2395301055867662,BendRegOCT,2026-06-17 22:45:16,breast-cancer,,,9,9,0,38,2,2,0.6475812274368231,0.6475812274368231,0.0,13.489738941192629,2632.0,-916058309,0.032588008,True,True,EQPGS,False,3,0.06,100,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Recursive,True,True,False,False,False,0.128016,20.0,17.0
0.5016,0.0065865516662597,1366,0.0960609912872314,0,0,0,0,0,0,0,0,0,0,26820,39336,0.6935153007507324,0.5596,0.23,0.31,0.5596000000000112,1.1220099925994873,1.440728547783085,0.5536000000000085,16.32693099975586,28.54444917254599,BendRegOCT,2026-06-17 22:44:12,balance-scale,,,4,4,0,20,3,2,0.5016,0.5016,0.0,83.08838105201721,173.0,-882707656,0.22068892,True,True,EQPGS,False,3,0.06,5,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,False,True,True,0.284288,89.0,86.0
0.667581227436823,0.0087263584136962,1858,0.1348564624786377,0,0,0,0,0,0,0,0,0,0,188,262,0.0130889415740966,0.8408664,0.0,0.0,0.8121480144404418,0.0416841506958007,0.0163607664655956,0.7817381737710469,0.2539069652557373,0.2483972249035326,BendRegOCT,2026-06-17 22:45:15,breast-cancer,,,9,9,0,38,2,2,0.6675812274368231,0.6675812274368231,0.0,23.984341144561768,7310.0,-748668021,0.031197792,True,True,EQPGS,False,3,0.04,108,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Basic,False,True,False,True,False,0.136396,28.0,27.0
0.4416,0.0065343379974365,1545,0.1029198169708252,0,0,0,0,0,0,0,0,0,0,26820,39336,0.665905237197876,0.5152,0.18,0.19,0.5100000000000041,1.4956579208374023,2.124960378335019,0.487227663798813,26.772756099700928,44.07212086441601,BendRegOCT,2026-06-17 22:45:17,balance-scale,,,4,4,0,20,3,2,0.4416000000000001,0.4416000000000001,0.0,45.72337293624878,57.0,-168095981,0.22126212,True,True,EQPGS,False,3,0.08,2,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,False,True,True,0.294344,116.0,51.0
0.667581227436823,0.0084788799285888,2826,0.221606969833374,0,0,0,0,0,0,0,0,0,0,66,138,0.0095422267913818,0.9202888,0.0,0.0,0.8748736462093958,0.0458009243011474,0.0193508653213382,0.8501527618621003,0.2469558715820312,0.2562623007821536,BendRegOCT,2026-06-17 22:45:15,breast-cancer,,,9,9,0,38,2,2,0.6675812274368231,0.6675812274368231,0.0,66.20019793510437,21445.0,1202863779,0.041222248,True,True,EQPGS,False,3,0.04,106,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Chain,True,True,False,False,False,0.149604,70.0,69.0
0.667581227436823,0.0085999965667724,2732,0.1957767009735107,0,0,0,0,0,0,0,0,0,0,27,39,0.0078399181365966,0.9202888,0.0,0.0,0.8748736462093958,0.0425209999084472,0.0133873875594256,0.8665782513416036,0.0799260139465332,0.0520212013417184,BendRegOCT,2026-06-17 22:45:15,breast-cancer,,,9,9,0,38,2,2,0.6675812274368231,0.6675812274368231,0.0,70.15219306945801,17845.0,-432445879,0.044623144,True,True,EQPGS,False,3,0.04,105,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Basic,False,True,False,False,False,0.144052,74.0,73.0
