Accuracy,Worst Class Accuracy,Average Leaf Depth,Max Leaf Depth,Leaves Used,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,Path Bound Cutting Planes - Cuts Added,Path Bound Cutting Planes - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Solution Polishing-Enabled,Solution Polishing-Check Validity,Solution Polishing-Use Cache,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Check Violation,Path Bound Cutting Planes-Cut Type,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,874,0.0859401226043701,4,0.070002794265747,0,0,1234,1813,0.0337021350860595,0.7616059,0.03,0.04,0.7163051301677319,0.1671488285064697,0.1677508811505715,0.5957262417257398,0.8197548389434814,0.933843204766098,BendWorstOCT,2026-07-14 08:20:20,spect,,,22,22,0,22,2,2,0.4864150943396251,0.4864150943396251,0.0,2.8220889568328857,403.0,132713738,0.023713304,False,False,WorstAccel,False,3,0.08,120,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.15488,9,7
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,1054,0.1187503337860107,5,0.0991113185882568,0,0,1234,1813,0.0355250835418701,0.7816059,0.04,0.07,0.7529927239936827,0.229924201965332,0.2089980426097684,0.6433678694709672,0.9482500553131104,1.056028567564773,BendWorstOCT,2026-07-14 08:20:21,spect,,,22,22,0,22,2,2,0.5464150943396251,0.5464150943396251,0.0,7.189348220825195,1042.0,884962173,0.032411952,False,False,WorstAccel,False,3,0.06,121,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.159212,13,12
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,2160,0.4585194587707519,6,0.2015061378479004,0,0,1032,1514,0.039041519165039,0.7876286,0.04,0.03,0.733594614580411,0.343743085861206,0.1803243233069265,0.6798496273337553,1.0195019245147705,0.6829372077966169,BendWorstOCT,2026-07-14 08:19:51,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790132,0.0,49.83278703689575,3448.0,1968593968,0.059642448,False,False,WorstAccel,False,3,0.08,0,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.175436,110,59
80.52434456928839,78.18181818181819,2.25,3,4,1327,0.1598730087280273,9,0.1214320659637451,0,0,1234,1813,0.0340096950531005,0.8300611,0.07,0.12,0.8300611027926632,0.2097070217132568,0.2182227149626951,0.7676526717547705,0.8826169967651367,0.9497785155414528,BendWorstOCT,2026-07-14 08:20:23,spect,,,22,22,0,22,2,2,0.7018181818181819,0.7018181818181819,0.0,20.78848600387573,3321.0,-1322654647,0.043906072,False,False,WorstAccel,False,3,0.02,63,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.179904,30,26
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,840,0.0875322818756103,5,0.0693123340606689,0,0,2450,3637,0.057044506072998,0.7616059,0.11,0.17,0.716305130167732,0.4434750080108642,0.4140157114716571,0.6103903681332873,1.4250481128692627,1.4922050544967171,BendWorstOCT,2026-07-14 08:20:44,spect,,,22,22,0,22,2,2,0.4864150943396251,0.4864150943396251,0.0,6.847054958343506,714.0,860879809,0.035735432,False,False,WorstAccel,False,4,0.08,75,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.090364,37,13
79.7752808988764,79.71698113207547,2.6,3,5,1109,0.2626032829284668,7,0.1695022583007812,0,0,1234,1813,0.033454418182373,0.8525604,0.08,0.14,0.8525604341992952,0.2124159336090088,0.2256828146376893,0.8111126716604266,0.8065841197967529,0.8412325137770703,BendWorstOCT,2026-07-14 08:20:23,spect,,,22,22,0,22,2,2,0.747169811320758,0.747169811320758,0.0,41.55994892120361,14877.0,840621124,0.04128048,False,False,WorstAccel,False,3,0.01,64,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.17298,51,46
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,1155,0.1548840999603271,4,0.1221053600311279,0,0,2450,3637,0.0589878559112548,0.7816059,0.13,0.2,0.7529927239936829,0.3540570735931396,0.3933769213189379,0.6527657074329763,1.6640849113464355,1.775161737486915,BendWorstOCT,2026-07-14 08:20:44,spect,,,22,22,0,22,2,2,0.5464150943396251,0.5464150943396251,0.0,35.44004487991333,2048.0,-2005061530,0.065594712,False,False,WorstAccel,False,4,0.06,76,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.204388,65,42
79.7752808988764,79.71698113207547,2.6,3,5,1239,0.3924534320831299,13,0.2007670402526855,0,0,1234,1813,0.0338344573974609,0.8615936,0.09,0.15,0.8615935844518842,0.262531042098999,0.26967749285789,0.8344339594118801,0.7190549373626709,0.724135493279676,BendWorstOCT,2026-07-14 08:20:23,spect,,,22,22,0,22,2,2,0.757169811320758,0.757169811320758,0.0,58.84676599502564,17643.0,1670330401,0.044428744,False,False,WorstAccel,False,3,0.008,65,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.173264,69,64
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,2027,0.2659757137298584,6,0.1575911045074463,0,0,2120,3146,0.0494732856750488,0.7876286,0.03,0.04,0.7335946145804112,0.3494100570678711,0.3786813606752692,0.683860884375414,1.0162880420684814,1.1576590551982129,BendWorstOCT,2026-07-14 08:19:51,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790132,0.0,96.37496900558472,4303.0,656720615,0.101472216,False,False,WorstAccel,False,4,0.08,15,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.2154,155,102
64.1711229946524,60.87719298245614,1.0,1,2,1828,0.3166186809539795,4,0.0775492191314697,0,0,2955,4346,0.1161091327667236,0.5904111,0.09,0.14,0.5904110694719518,0.4328210353851318,0.2838780319447644,0.5549112784081051,1.319377899169922,1.0386329096663238,BendWorstOCT,2026-07-14 08:21:30,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.488771929824563,0.488771929824563,0.0,2.725196123123169,113.0,235091976,0.042408248,False,False,WorstAccel,False,3,0.06,181,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.163264,9,7
64.1711229946524,60.87719298245614,1.0,1,2,1390,0.2711706161499023,4,0.0360181331634521,0,0,2955,4346,0.0839800834655761,0.5638693,0.08,0.11,0.5638693194777378,0.5025761127471924,0.2533223924879578,0.5103572914734154,1.284527063369751,1.0862755552978822,BendWorstOCT,2026-07-14 08:21:31,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.448771929824563,0.448771929824563,0.0,2.10001802444458,51.0,1587630396,0.034413176,False,False,WorstAccel,False,3,0.08,180,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.171652,9,8
80.52434456928839,78.18181818181819,2.25,3,4,1100,0.1568419933319091,7,0.1223213672637939,0,0,2450,3637,0.0628628730773925,0.8020331,0.18,0.3,0.80203314367062,0.3935070037841797,0.4270560025394951,0.7158505103804521,2.050462007522583,2.113991850223296,BendWorstOCT,2026-07-14 08:20:44,spect,,,22,22,0,22,2,2,0.6218181818181819,0.6218181818181819,0.0,51.096073150634766,5270.0,-2068654671,0.071148336,False,False,WorstAccel,False,4,0.04,77,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.18854,81,58
80.52434456928839,78.18181818181819,2.25,3,4,981,0.1140410900115966,7,0.0908231735229492,0,0,1234,1813,0.0339894294738769,0.8020331,0.04,0.08,0.8020331436706202,0.1627440452575683,0.1477879699636662,0.7068893316965523,0.8057010173797607,0.8204618407189915,BendWorstOCT,2026-07-14 08:21:30,spect,,,22,22,0,22,2,2,0.6218181818181819,0.6218181818181819,0.0,8.19136095046997,1762.0,-1853047051,0.026536488,False,False,WorstAccel,False,3,0.04,122,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.165832,14,13
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,2334,0.4678618907928467,6,0.1939983367919922,0,0,1032,1514,0.0315339565277099,0.8076286,0.04,0.07,0.7686444857872188,0.3544070720672607,0.263796759393514,0.7346836477113042,1.8107941150665283,1.5545042259504027,BendWorstOCT,2026-07-14 08:19:51,breast-cancer,,,9,9,0,38,2,2,0.4990123456790131,0.4990123456790131,0.0,119.35326600074768,6016.0,-942057222,0.068943552,False,False,WorstAccel,False,3,0.06,1,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.19088,180,128
79.7752808988764,79.71698113207547,2.6,3,5,1144,0.3375172615051269,10,0.1777834892272949,0,0,1234,1813,0.0330147743225097,0.8721709,0.11,0.18,0.8721708943111047,0.2849161624908447,0.3144024900632545,0.8336730397046822,1.0277659893035889,1.0504279211239012,BendWorstOCT,2026-07-14 08:20:23,spect,,,22,22,0,22,2,2,0.767169811320758,0.767169811320758,0.0,95.27772617340088,42271.0,2027654587,0.043661152,False,False,WorstAccel,False,3,0.006,66,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.1834,105,100
64.1711229946524,60.87719298245614,1.0,1,2,1472,0.1799187660217285,4,0.0667567253112793,0,0,5723,8498,0.1611618995666504,0.5904111,0.28,0.41,0.5904110694719515,0.6213910579681396,0.6985118780395468,0.5487788380661209,2.5839080810546875,2.296730311998452,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.488771929824563,0.488771929824563,0.0,5.005211114883423,155.0,-1261247053,0.06021024,False,False,WorstAccel,False,4,0.06,196,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.192276,10,8
64.1711229946524,60.87719298245614,1.0,1,2,861,0.190213918685913,4,0.0353028774261474,0,0,5723,8498,0.2129981517791748,0.5638693,0.38,0.54,0.5638693194777377,0.8273999691009521,0.8304807562561892,0.5090018618858667,2.9812700748443604,2.629463854013519,BendWorstOCT,2026-07-14 08:22:39,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.448771929824563,0.448771929824563,0.0,3.927220106124878,65.0,205635883,0.061571184,False,False,WorstAccel,False,4,0.08,195,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.186384,10,9
69.38502673796792,66.29213483146067,1.6666666666666667,2,3,1726,0.4436290264129638,4,0.1243317127227783,0,0,2955,4346,0.0875580310821533,0.6175927,0.1,0.14,0.6175927306454423,0.537214994430542,0.287724996975069,0.5909892699553836,1.4551870822906494,1.050071737146,BendWorstOCT,2026-07-14 08:22:40,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.542921348314608,0.542921348314608,0.0,4.255920886993408,185.0,1069174496,0.04479272,False,False,WorstAccel,False,3,0.04,182,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.176452,12,11
69.38502673796792,66.29213483146067,1.6666666666666667,2,3,1654,0.3221993446350097,4,0.0999267101287841,0,0,5723,8498,0.1966331005096435,0.6175927,0.35,0.55,0.6175927306454424,0.8169620037078857,0.8564168355705243,0.5903611681655941,2.9393320083618164,2.6950562781951377,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.542921348314608,0.542921348314608,0.0,7.633851051330566,250.0,616614694,0.060410536,False,False,WorstAccel,False,4,0.04,197,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.198064,13,12
69.38502673796792,66.29213483146067,1.6666666666666667,2,3,2505,0.5532572269439697,7,0.1701002120971679,0,0,2955,4346,0.0810751914978027,0.6489344,0.1,0.14,0.648934389051671,0.5382399559020996,0.3760983801248521,0.6368859772756189,1.5090010166168213,1.329192597525251,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.602921348314608,0.602921348314608,0.0,10.01790189743042,909.0,-1706402347,0.0475994,False,False,WorstAccel,False,3,0.02,183,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.181712,16,15
69.38502673796792,66.29213483146067,1.6666666666666667,2,3,2436,0.7442314624786377,7,0.199183702468872,0,0,5723,8498,0.2838623523712158,0.6489344,0.43,0.67,0.648934389051671,1.1532790660858154,1.079380340094004,0.6370698227308048,3.740162134170532,3.090853069471463,BendWorstOCT,2026-07-14 08:22:40,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6029213484749002,0.6029213484749002,0.0,26.062904119491577,1470.0,-1127303141,0.077047416,False,False,WorstAccel,False,4,0.02,198,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.217068,34,33
67.9144385026738,67.41573033707866,2.25,3,4,2941,1.181450605392456,5,0.4101455211639404,0,0,2955,4346,0.0768911838531494,0.6745402,0.07,0.1,0.6745402346337959,0.627769947052002,0.464840792459787,0.664534027972267,1.3803000450134275,1.2949772299002509,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6341573033707878,0.6341573033707878,0.0,79.43896698951721,6896.0,-952810433,0.079790008,False,False,WorstAccel,False,3,0.01,184,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.207528,85,83
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,2442,0.3065974712371826,6,0.2923569679260254,0,0,1032,1514,0.0331752300262451,0.8276286,0.1,0.14,0.8043055207026344,0.3680429458618164,0.3094376190621711,0.771187001714075,1.0582389831542969,1.0436033791841035,BendWorstOCT,2026-07-14 08:19:51,breast-cancer,,,9,9,0,38,2,2,0.5590123456790131,0.5590123456790131,0.0,266.3938150405884,25979.0,1477215458,0.059742456,False,False,WorstAccel,False,3,0.04,2,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.192712,327,272
79.7752808988764,79.71698113207547,2.6,3,5,1161,0.3077564239501953,12,0.1668932437896728,0,0,1234,1813,0.0327663421630859,0.8845327,0.1,0.17,0.8845327307992824,0.338270902633667,0.3381709877554051,0.8424025771357255,1.0387959480285645,1.0563879804789775,BendWorstOCT,2026-07-14 08:20:23,spect,,,22,22,0,22,2,2,0.777169811320758,0.777169811320758,0.0,235.1078770160675,115419.0,-988568012,0.049642752,False,False,WorstAccel,False,3,0.004,67,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.185828,245,238
80.52434456928839,78.18181818181819,2.25,3,4,1693,0.4735286235809326,10,0.2208509445190429,0,0,2450,3637,0.059255838394165,0.8300611,0.21,0.37,0.8300611027926633,0.551461935043335,0.5720533208715498,0.7775950688637506,2.064332962036133,2.0753159605428046,BendWorstOCT,2026-07-14 08:20:21,spect,,,22,22,0,22,2,2,0.7018181818181819,0.7018181818181819,0.0,247.28476786613464,38929.0,-1421335640,0.071528208,False,False,WorstAccel,False,4,0.02,78,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.206164,254,250
67.9144385026738,67.41573033707866,2.25,3,4,3275,1.7775123119354248,10,0.71402907371521,0,0,2955,4346,0.0773510932922363,0.6824811,0.08,0.11,0.6824810910423865,0.5193560123443604,0.4030958782001025,0.670717513006492,1.208479881286621,1.1506125632170956,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6421573033707878,0.6421573033707878,0.0,119.47341203689577,11602.0,-1525603151,0.083155128,False,False,WorstAccel,False,3,0.008,185,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.222652,125,123
69.25133689839572,69.10112359550561,2.857142857142857,3,7,2562,1.7114789485931396,9,0.5858776569366455,0,0,2955,4346,0.0809898376464843,0.7220133,0.07,0.1,0.7220132508348919,0.7105519771575928,0.5333576130357561,0.7142034365315515,1.77339506149292,1.6049573388809686,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6854112366292222,0.6854112366292222,0.0,128.34956192970276,16522.0,871045394,0.076887608,False,False,WorstAccel,False,3,0.0008,190,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.216972,134,132
69.25133689839572,69.10112359550561,2.857142857142857,3,7,2280,2.976336717605591,7,0.9187180995941162,0,0,2955,4346,0.0873486995697021,0.7137735,0.07,0.09,0.7137735413240505,0.7236177921295166,0.4089314185936978,0.704039848798133,1.932729959487915,1.459037673200385,BendWorstOCT,2026-07-14 08:22:40,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6770112359550575,0.6770112359550575,0.0,144.6129219532013,20405.0,-327309178,0.065225536,False,False,WorstAccel,False,3,0.002,188,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.207752,152,149
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,2863,0.3902428150177002,6,0.260094404220581,0,0,2120,3146,0.049717903137207,0.8076286,0.05,0.08,0.7686444857872186,0.3535768985748291,0.4188391569862923,0.7219547975680807,1.552366018295288,1.66115340866643,BendWorstOCT,2026-07-14 08:19:51,breast-cancer,,,9,9,0,38,2,2,0.4990123470839541,0.4990123470839541,0.0,327.14600706100464,14112.0,2063571740,0.087096632,False,False,WorstAccel,False,4,0.06,16,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.217016,386,332
69.25133689839572,69.10112359550561,2.857142857142857,3,7,1837,1.639385223388672,11,0.5784552097320557,0,0,2955,4346,0.0808331966400146,0.7235437,0.05,0.07,0.7235436809468454,0.6054060459136963,0.4401561612007764,0.7152131553056608,1.4806311130523682,1.3395712105275177,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6868112359550574,0.6868112359550574,0.0,170.74729299545288,23204.0,469866993,0.079986072,False,False,WorstAccel,False,3,0.0006,191,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.217076,176,174
68.85026737967914,68.7719298245614,2.6666666666666665,3,6,2944,2.104806661605835,14,1.074380874633789,0,0,2955,4346,0.0777783393859863,0.6914231,0.07,0.09,0.6914231184181892,0.5223371982574463,0.3912091446537731,0.6769923603235798,1.1293981075286863,1.0715259298488171,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6517192982456158,0.6517192982456158,0.0,179.5923571586609,14015.0,-1624188270,0.089891992,False,False,WorstAccel,False,3,0.006,186,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.22612,185,182
69.6524064171123,69.10112359550561,2.857142857142857,3,7,2690,2.601705551147461,11,0.9890952110290528,0,0,2955,4346,0.0846674442291259,0.7266318,0.05,0.07,0.726631785742275,0.7000000476837158,0.4471954064711738,0.7174096779090195,1.9551899433135984,1.7242734702895277,BendWorstOCT,2026-07-14 08:22:39,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6896112359550576,0.6896112359550576,0.0,190.91389298439023,19943.0,1039845684,0.083127856,False,False,WorstAccel,False,3,0.0002,193,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.221184,197,195
69.25133689839572,69.10112359550561,2.857142857142857,3,7,2181,2.0336711406707764,4,0.6485106945037842,0,0,2955,4346,0.0811676979064941,0.7205158,0.06,0.08,0.720515763075629,0.7196581363677979,0.5245228845806807,0.7127399870085166,1.7397079467773438,1.5207218698589215,BendWorstOCT,2026-07-14 08:22:39,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6840112359550575,0.6840112359550575,0.0,193.4176280498505,24781.0,228035086,0.073481912,False,False,WorstAccel,False,3,0.001,189,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.207776,200,197
69.6524064171123,69.10112359550561,2.857142857142857,3,7,2446,2.527984619140625,10,0.9568541049957277,0,0,2955,4346,0.0826115608215332,0.7274117,0.05,0.07,0.7274117371242264,0.6889798641204834,0.4434539527781932,0.7192260756070111,1.9615418910980225,1.724763561132399,BendWorstOCT,2026-07-14 08:22:39,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6903112359550576,0.6903112359550576,0.0,194.0507979393005,23772.0,-2076629249,0.075644856,False,False,WorstAccel,False,3,0.0001,194,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.21208,200,197
68.85026737967914,68.7719298245614,2.6666666666666665,3,6,3345,4.096534729003906,11,1.1776068210601809,0,0,2955,4346,0.0967118740081787,0.7020065,0.07,0.08,0.7020065409531714,0.9706258773803712,0.5440312736269858,0.6899656919729382,1.965451002120972,1.3147930092523572,BendWorstOCT,2026-07-14 08:22:43,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6637192982456158,0.6637192982456158,0.0,239.53263401985168,14392.0,-530993826,0.076184104,False,False,WorstAccel,False,3,0.004,187,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.219608,250,246
79.7752808988764,79.71698113207547,2.6,3,5,1113,0.3441104888916015,12,0.2104089260101318,0,0,1234,1813,0.0325677394866943,0.8999842,0.1,0.16,0.8999841526542812,0.2737989425659179,0.298476569947443,0.8733358119957055,0.6991078853607178,0.7100430211161026,BendWorstOCT,2026-07-14 08:20:23,spect,,,22,22,0,22,2,2,0.787169811320758,0.787169811320758,0.0,415.4307940006256,241057.0,2030105785,0.075215632,False,False,WorstAccel,False,3,0.002,68,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.215172,425,417
69.6524064171123,69.10112359550561,2.857142857142857,3,7,2323,2.067838191986084,7,0.7094569206237793,0,0,2955,4346,0.0808820724487304,0.7250763,0.05,0.07,0.7250762598268231,0.5295319557189941,0.3302804311580724,0.7154048816085314,1.4437148571014404,1.2051990919145243,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6882112359550575,0.6882112359550576,0.0,305.36582589149475,54921.0,-1397577781,0.08976928,False,False,WorstAccel,False,3,0.0004,192,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.229784,311,307
67.9144385026738,67.41573033707866,2.25,3,4,4413,1.874838829040528,12,0.5870730876922607,0,0,5723,8498,0.2028815746307373,0.6745402,0.3,0.42,0.6745402346337959,1.228377103805542,0.9213614850880668,0.6629540449330472,3.626171112060547,3.457038486792969,BendWorstOCT,2026-07-14 08:22:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6341573033707878,0.6341573033707878,0.0,340.33023715019226,18652.0,-1164152885,0.146861792,False,False,WorstAccel,False,4,0.01,199,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.281256,346,342
79.7752808988764,79.71698113207547,2.6,3,5,1094,0.4109845161437988,14,0.2292721271514892,0,0,1234,1813,0.0343227386474609,0.9095842,0.1,0.17,0.9095841526542812,0.2983729839324951,0.3138311554235759,0.8817177681092572,0.7940549850463867,0.8054277271942594,BendWorstOCT,2026-07-14 08:20:23,spect,,,22,22,0,22,2,2,0.7931698113207579,0.7931698113207579,0.0,491.8673689365387,277801.0,461436569,0.089411752,False,False,WorstAccel,False,3,0.0008,70,23813731[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,True,Lazy,True,2,Recursive,True,True,True,True,True,0.23492,501,493
