CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Minimum Node Support - Cuts Added,Minimum Node Support - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,Path Bound Cutting Planes - Cuts Added,Path Bound Cutting Planes - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Minimum Node Support-Enabled,Solution Polishing-Enabled,Solution Polishing-Check Validity,Leaf Bound-Enabled,Leaf Bound-EQP Bound,Leaf Bound-FlowOCT Bound,Leaf Bound-BendOCT Bound,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Cut Type,Path Bound Cutting Planes-Bound Negative Samples,Path Bound Cutting Planes-Bound Structure,Path Bound Cutting Planes-Cut Focus,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,Memory,Walltime,CPUtime,Instance Identifier,Unnamed: 0,job id,PBS Memory Usage,PBS Walltime,PBS CPUtime
0.7410426540284359,0.1184847354888916,12316,3.238694667816162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9796777,0.0,0.0,0.972297699715197,0.4522640705108642,0.1450917178464208,0.972297699715197,0.6852021217346191,0.3311314370580885,BendRegOCT,2025-09-06 09:29:49,biodeg,Quantile Buckets,5.0,41,9,32,143,2,9,0.7410426540284356,0.9582064204701908,0.2930516418470861,3600.0037961006165,76397.0,-610532127,0.539368248,True,True,EQPDABaseline,False,3,0.008,2011.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.595544,3619.0,3578.0,biodeg Quantile Buckets 3 0.008,,,,,
0.7861232227488151,0.0464568138122558,12243,2.993429660797119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9844171,0.0,0.0,0.9759549322070048,0.4503920078277588,0.2344232185310917,0.9759431279620896,0.6861789226531982,0.39247790232969,BendRegOCT,2025-09-06 09:29:56,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.7861232227488145,0.9609828826317316,0.2224328894285684,3600.001348972321,61305.0,334505346,0.539224304,True,True,EQPDABaseline,False,3,0.008,2013.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Recursive,True,False,0.562296,3605.0,3582.0,biodeg Quantile Thresholds 3 0.008,,,,,
0.843063829787234,0.0100204944610595,4238,0.3989007472991943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9579574,0.0,0.0,0.9525957446808396,0.0780129432678222,0.0206805610545097,0.95043404255318,0.1227040290832519,0.0713550488254138,BendRegOCT,2025-09-06 10:01:33,thoracic,Quantile Buckets,5.0,16,13,3,39,2,2,0.8430638297872348,0.8430638297872348,0.0,1731.681783914566,748285.0,2112903519,0.220750208,True,True,EQPDABaseline,False,3,0.008,2380.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Chain,True,False,0.320164,1735.0,1721.0,thoracic Quantile Buckets 3 0.008,,,,,
0.7861232227488151,0.0515928268432617,11153,3.34842848777771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9825213,0.0,0.0,0.97448688319904,0.3936090469360351,0.1256709900040994,0.97448688319904,0.6134400367736816,0.4538924606145687,BendRegOCT,2025-09-06 09:30:26,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.7861232227488145,0.9570603492506982,0.2174431711916265,3600.001282930374,77538.0,-815049432,0.56783236,True,True,EQPDABaseline,False,3,0.008,2014.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.568488,3605.0,3570.0,biodeg Quantile Thresholds 3 0.008,,,,,
0.7037059724349157,0.0400497913360595,3197,0.3535382747650146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9154058,0.0,0.0,0.8354058192955627,0.1607270240783691,0.0464277832784441,0.8069073387501416,1.5485751628875732,2.4984304559867763,BendRegOCT,2025-09-06 10:30:47,credit,Quantile Buckets,5.0,15,10,5,82,2,2,0.7037059724349147,0.7037059724349154,0.0,4.408178091049194,257.0,2085962401,0.078859864,True,True,EQPDABaseline,False,4,0.08,2670.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.148136,9.0,7.0,credit Quantile Buckets 4 0.08,,,,,
0.7037059724349157,0.0397782325744628,2788,0.3161368370056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9154058,0.0,0.0,0.8354058192955627,0.1373450756072998,0.031946292614753,0.8354058192955627,0.1657109260559082,0.0491749566658972,BendRegOCT,2025-09-06 10:30:53,credit,Quantile Buckets,5.0,15,10,5,82,2,2,0.7037059724349147,0.7037059724349147,0.0,2.078857898712158,261.0,2124162016,0.046949416,True,True,EQPDABaseline,False,4,0.08,2671.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.136956,6.0,5.0,credit Quantile Buckets 4 0.08,,,,,
0.7861232227488151,0.0459506511688232,10933,2.872978687286377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9825213,0.0,0.0,0.9745213270142226,0.3105721473693847,0.0552417004606422,0.9745213270142226,0.4058330059051513,0.1462374467609101,BendRegOCT,2025-09-06 09:30:56,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.7861232227488145,0.9582732671210956,0.2189860818133941,3600.0012180805206,86236.0,-14054656,0.549892768,True,True,EQPDABaseline,False,3,0.008,2015.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.550276,3604.0,3579.0,biodeg Quantile Thresholds 3 0.008,,,,,
0.751042654028436,0.0557186603546142,12325,3.3174424171447754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9816777,0.0,0.0,0.9762464454976366,0.4883639812469482,0.2005246376787639,0.9762234668964588,0.7715051174163818,0.5107885871302106,BendRegOCT,2025-09-06 09:30:56,biodeg,Quantile Buckets,5.0,41,9,32,143,2,9,0.7510426540284356,0.965099526066358,0.2850129362024461,3600.0010969638824,64360.0,941000071,0.63634928,True,True,EQPDABaseline,False,3,0.006,2016.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.58128,3604.0,3583.0,biodeg Quantile Buckets 3 0.006,,,,,
0.7037059724349157,0.0379195213317871,3017,0.3026108741760254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9154058,0.0,0.0,0.8353829626751427,0.1491999626159668,0.0503422809726129,0.8353829626751427,0.1754171848297119,0.0881577714633174,BendRegOCT,2025-09-06 10:30:53,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7037059724349147,0.7037059724349147,0.0,4.736276149749756,708.0,-742936354,0.077183952,True,True,EQPDABaseline,False,4,0.08,2672.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Chain,True,False,0.0,9.0,7.0,credit Quantile Thresholds 4 0.08,,,,,
0.751042654028436,0.0552794933319091,11967,2.981894254684448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9816777,0.0,0.0,0.976309636650875,0.4047908782958984,0.1135679455409768,0.976309636650875,0.545691967010498,0.2453356322145223,BendRegOCT,2025-09-06 09:31:10,biodeg,Quantile Buckets,5.0,41,9,32,143,2,9,0.7510426540284356,0.9675132769758736,0.2882268028138413,3600.0023069381714,89401.0,-558636633,0.612459608,True,True,EQPDABaseline,False,3,0.006,2017.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.6305,3604.0,3583.0,biodeg Quantile Buckets 3 0.006,,,,,
0.7037059724349157,0.0373697280883789,2628,0.2885770797729492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9138744,0.0,0.0,0.8338744257274157,0.1347811222076416,0.0484883118303331,0.8264971505870377,0.2467479705810547,0.1977339736861372,BendRegOCT,2025-09-06 10:31:10,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7037059724349147,0.7037059724349147,0.0,2.437272071838379,325.0,2104767177,0.054158688,True,True,EQPDABaseline,False,4,0.08,2675.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.13188,6.0,5.0,credit Quantile Thresholds 4 0.08,,,,,
0.7437059724349158,0.0394363403320312,3500,0.4013862609863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9354058,0.0,0.0,0.8754058192955627,0.1345860958099365,0.028906943302067,0.8754058192955627,0.1480121612548828,0.0429471172308419,BendRegOCT,2025-09-06 10:31:10,credit,Quantile Buckets,5.0,15,10,5,82,2,2,0.7437059724349149,0.7437059724349149,0.0,7.982834100723267,1640.0,-1682104453,0.064385312,True,True,EQPDABaseline,False,4,0.06,2677.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.14152,12.0,11.0,credit Quantile Buckets 4 0.06,,,,,
0.7037059724349157,0.0403094291687011,2406,0.2601592540740967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9138744,0.0,0.0,0.8338021988068881,0.1597790718078613,0.0620532935049328,0.7632673976707517,6.485109090805054,10.603276393087144,BendRegOCT,2025-09-06 10:31:11,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7037059724349147,0.7037059724349161,0.0,10.47763991355896,393.0,-519271811,0.067740136,True,True,EQPDABaseline,False,4,0.08,2674.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.168508,15.0,13.0,credit Quantile Thresholds 4 0.08,,,,,
0.7037059724349157,0.0379059314727783,3181,0.3370091915130615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9154058,0.0,0.0,0.8354058192955627,0.1730320453643798,0.0376108618864086,0.7586615350826316,4.099653005599976,5.787007103565408,BendRegOCT,2025-09-06 10:31:00,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7037059724349147,0.7037059724349154,0.0,22.75322389602661,920.0,-471748711,0.095332208,True,True,EQPDABaseline,False,4,0.08,2673.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Recursive,True,False,0.180172,27.0,26.0,credit Quantile Thresholds 4 0.08,,,,,
0.7437059724349158,0.0403876304626464,3333,0.3773558139801025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9354058,0.0,0.0,0.8754058192955627,0.1478481292724609,0.031767723920164,0.875349101015261,0.171213150024414,0.0539900986901497,BendRegOCT,2025-09-06 10:31:23,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7437059724349149,0.7437059724349149,0.0,6.168982028961182,800.0,-1364967584,0.065695192,True,True,EQPDABaseline,False,4,0.06,2679.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Recursive,True,False,0.14614,10.0,9.0,credit Quantile Thresholds 4 0.06,,,,,
0.7437059724349158,0.0376629829406738,3410,0.3742587566375732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9338744,0.0,0.0,0.8738744257274158,0.134253978729248,0.045500401170847,0.8683845164335167,0.2149288654327392,0.1535899268456657,BendRegOCT,2025-09-06 10:31:23,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7437059724349149,0.7437059724349149,0.0,8.952363967895508,1095.0,2097844316,0.080947104,True,True,EQPDABaseline,False,4,0.06,2681.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.16274,13.0,12.0,credit Quantile Thresholds 4 0.06,,,,,
0.7437059724349158,0.0376434326171875,3561,0.3838515281677246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9354058,0.0,0.0,0.8754055848985881,0.1500849723815918,0.0574982764494253,0.8754055848985881,0.18156099319458,0.1141518492645422,BendRegOCT,2025-09-06 10:31:16,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7437059724349149,0.7437059724349153,0.0,23.34884595870972,1176.0,-705640433,0.172513176,True,True,EQPDABaseline,False,4,0.06,2678.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Chain,True,False,0.194048,28.0,26.0,credit Quantile Thresholds 4 0.06,,,,,
0.7437059724349158,0.0401384830474853,4356,0.4854323863983154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9354058,0.0,0.0,0.8754058192955627,0.1552629470825195,0.0409800156840335,0.8754058192955627,0.2081339359283447,0.0976610355663371,BendRegOCT,2025-09-06 10:31:10,credit,Quantile Buckets,5.0,15,10,5,82,2,2,0.7437059724349149,0.7437059724349153,0.0,37.11665391921997,1990.0,1170447209,0.149787408,True,True,EQPDABaseline,False,4,0.06,2676.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.221476,41.0,40.0,credit Quantile Buckets 4 0.06,,,,,
0.7981232227488151,0.0446171760559082,11494,2.861034154891968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9864171,0.0,0.0,0.9804001354096198,0.33514404296875,0.0898566479429643,0.9803995085132584,0.4827010631561279,0.2846889822006248,BendRegOCT,2025-09-06 09:31:51,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.7981232227488145,0.9674167727579156,0.2121145522191894,3600.0035769939423,61481.0,-1939428303,0.561029816,True,True,EQPDABaseline,False,3,0.006,2018.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Chain,True,False,0.579568,3604.0,3581.0,biodeg Quantile Thresholds 3 0.006,,,,,
0.7437059724349158,0.0378186702728271,3993,0.4488875865936279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9338744,0.0,0.0,0.873874425727416,0.1377239227294922,0.050086792391036,0.873874425727416,0.2105050086975097,0.1126083325309278,BendRegOCT,2025-09-06 10:31:23,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7437059724349149,0.7437059724349149,0.0,32.631136894226074,1298.0,-1353087683,0.197163808,True,True,EQPDABaseline,False,4,0.06,2680.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.19552,36.0,35.0,credit Quantile Thresholds 4 0.06,,,,,
0.7981232227488151,0.0448787212371826,12670,3.013181209564209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9864171,0.0,0.0,0.9800836568425328,0.4443490505218506,0.2271008295141528,0.9799960505529284,0.816335916519165,0.6904056656440543,BendRegOCT,2025-09-06 09:31:57,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.7981232227488145,0.9686451599892028,0.2136536469307257,3600.001463890076,66387.0,1587019073,0.423480208,True,True,EQPDABaseline,False,3,0.006,2019.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Recursive,True,False,0.499288,3603.0,3574.0,biodeg Quantile Thresholds 3 0.006,,,,,
0.7981232227488151,0.0454239845275878,11655,3.335444450378418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9845213,0.0,0.0,0.9784655701143076,0.3831360340118408,0.1324448139863909,0.9784655701143076,0.5591468811035156,0.3942533277445078,BendRegOCT,2025-09-06 09:32:23,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.7981232232227482,0.9656129541864212,0.2098544762140422,3600.014194011688,63705.0,-456719881,0.646704184,True,True,EQPDABaseline,False,3,0.006,2020.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.5347,3604.0,3566.0,biodeg Quantile Thresholds 3 0.006,,,,,
0.7981232227488151,0.045619249343872,12055,3.1292037963867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9845213,0.0,0.0,0.978521327014224,0.3788809776306152,0.08480345415179,0.978521327014224,0.4280941486358642,0.1426991578197658,BendRegOCT,2025-09-06 09:32:42,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.7981232227488145,0.9689543648892712,0.2140410619203603,3600.002115964889,56053.0,893687388,0.472512632,True,True,EQPDABaseline,False,3,0.006,2021.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.509916,3604.0,3569.0,biodeg Quantile Thresholds 3 0.006,,,,,
0.761042654028436,0.0558943748474121,11465,2.9762191772460938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9836777,0.0,0.0,0.9802902358582154,0.412351131439209,0.1562031392386949,0.9802800157977958,0.6802561283111572,0.4362270493966708,BendRegOCT,2025-09-06 09:32:43,biodeg,Quantile Buckets,5.0,41,9,32,143,2,9,0.7610426540284355,0.9726486852558482,0.2780475313798985,3600.003020048141,89919.0,63981004,0.580554024,True,True,EQPDABaseline,False,3,0.004,2022.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.601932,3605.0,3583.0,biodeg Quantile Buckets 3 0.004,,,,,
0.8116018957345972,0.0457696914672851,10596,2.540698289871216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9884171,0.0,0.0,0.9844001354096212,0.348736047744751,0.0697720071109947,0.9843995085132596,0.4527208805084228,0.2316757878346877,BendRegOCT,2025-09-06 09:32:55,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.8116018957345965,0.9754691943127992,0.2019060076614078,3600.0009388923645,84084.0,-1024183609,0.595305016,True,True,EQPDABaseline,False,3,0.004,2024.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Chain,True,False,0.590596,3604.0,3581.0,biodeg Quantile Thresholds 3 0.004,,,,,
0.761042654028436,0.0551528930664062,11714,3.2600464820861816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9836777,0.0,0.0,0.9802981473502876,0.3881080150604248,0.0990167930982761,0.9802824086980838,0.6970381736755371,0.2511609418379243,BendRegOCT,2025-09-06 09:32:55,biodeg,Quantile Buckets,5.0,41,9,32,143,2,9,0.7610426540284355,0.9729881590641478,0.2784935954822227,3600.002421140671,94390.0,-784874562,0.632416344,True,True,EQPDABaseline,False,3,0.004,2023.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.590404,3604.0,3579.0,biodeg Quantile Buckets 3 0.004,,,,,
0.8116018957345972,0.0451800823211669,11291,2.541254758834839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9884171,0.0,0.0,0.984180094786737,0.4505388736724853,0.264932787761333,0.984180094786737,0.6060400009155273,0.4739279187487741,BendRegOCT,2025-09-06 09:33:07,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.8116018957345965,0.9771836155711906,0.2040183995463969,3600.046507835388,79636.0,520748229,0.538138088,True,True,EQPDABaseline,False,3,0.004,2025.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Recursive,True,False,0.610892,3610.0,3573.0,biodeg Quantile Thresholds 3 0.004,,,,,
0.8116018957345972,0.0445826053619384,10407,2.958664894104004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9865213,0.0,0.0,0.9824927767943884,0.3916888236999511,0.1333771836551536,0.9822663898340902,0.6911318302154541,0.5857653192927299,BendRegOCT,2025-09-06 09:33:34,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.8116018957345965,0.973687093939307,0.199710226228592,3600.003659963608,125088.0,-1077244567,0.654247496,True,True,EQPDABaseline,False,3,0.004,2026.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.654996,3607.0,3566.0,biodeg Quantile Thresholds 3 0.004,,,,,
0.8116018957345972,0.0441870689392089,10496,3.059922218322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9865213,0.0,0.0,0.9825213270142252,0.4048771858215332,0.0747289633445969,0.9825213270142252,0.4523839950561523,0.1320647985610923,BendRegOCT,2025-09-06 09:33:51,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.8116018957345965,0.9748500229322812,0.2011431072988386,3600.001049041748,93500.0,-1876932659,0.531960016,True,True,EQPDABaseline,False,3,0.004,2027.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.58952,3605.0,3583.0,biodeg Quantile Thresholds 3 0.004,,,,,
0.771042654028436,0.0550401210784912,10954,3.365528583526612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9856777,0.0,0.01,0.9849952606635156,0.610292911529541,0.0832446629544479,0.9845213270142268,0.9178330898284912,0.2599519276278935,BendRegOCT,2025-09-06 09:33:57,biodeg,Quantile Buckets,5.0,41,9,32,143,2,9,0.7775734597156392,0.9813232033117236,0.2620327906646869,3600.0064799785614,83182.0,418979670,0.663053608,True,True,EQPDABaseline,False,3,0.002,2029.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.67834,3606.0,3583.0,biodeg Quantile Buckets 3 0.002,,,,,
0.771042654028436,0.0606856346130371,11816,3.688324213027954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9856777,0.0,0.0,0.9849952606635156,0.7021560668945312,0.1991574809530662,0.9844170616113832,1.2224900722503662,0.5893549072456246,BendRegOCT,2025-09-06 09:33:58,biodeg,Quantile Buckets,5.0,41,9,32,143,2,9,0.7710426540284354,0.9817565727036208,0.2732843865047892,3600.0024251937866,45918.0,-1474684651,0.581906352,True,True,EQPDABaseline,False,3,0.002,2028.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.54264,3606.0,3572.0,biodeg Quantile Buckets 3 0.002,,,,,
0.7837059724349158,0.0397572517395019,6233,0.8438713550567627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9554058,0.0,0.0,0.9154058192955628,0.1347670555114746,0.0286314843707019,0.9154058192955628,0.1503009796142578,0.0439110274473909,BendRegOCT,2025-09-06 10:31:22,credit,Quantile Buckets,5.0,15,10,5,82,2,2,0.7837059724349149,0.7837059724349154,0.0,157.87389397621155,7839.0,872202357,0.157877344,True,True,EQPDABaseline,False,4,0.04,2683.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,False,0.259648,161.0,160.0,credit Quantile Buckets 4 0.04,,,,,
0.8276018957345972,0.044309377670288,11290,2.990573644638061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9885213,0.0,0.0,0.9864848705796658,0.4067821502685547,0.1280185149648599,0.986455956855704,0.5790979862213135,0.382075396590819,BendRegOCT,2025-09-06 09:34:04,biodeg,Quantile Thresholds,5.0,41,9,32,127,2,9,0.8276018957345964,0.982569036334922,0.1872484118258011,3600.003035068512,122273.0,664306747,0.687183456,True,True,EQPDABaseline,False,3,0.002,2032.0,11931997[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,False,0.680764,3604.0,3576.0,biodeg Quantile Thresholds 3 0.002,,,,,
