Subjob id,Array Job id,Accuracy,Worst Class Accuracy,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Solution Polishing-Enabled,Solution Polishing-Check Validity,Solution Polishing-Use Cache,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
161,23572848[].aqua,76.29,76.09,2039,1.1521704196929932,0,0,0,0,0.0069141387939453,0.9988867,0.0,0.0,0.9988631578947362,0.1210360527038574,0.0267929240034561,0.9988,0.1593708992004394,0.0594771109458188,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7560696066815035,0.9963999999999994,0.3178680788047281,3600.004320859909,172886.0,-987962981,0.339116688,False,False,EQP,False,3,0.0006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.378684,3674,3575
160,23572848[].aqua,76.29,76.09,1924,0.8855023384094238,0,0,0,0,0.0065135955810546,0.9985157,0.0,0.0,0.9984842105263152,0.1173720359802246,0.0267721277417444,0.9984,0.1569020748138427,0.059551394751289,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7544697310738079,0.9956446130765708,0.3196614417645461,3600.0014610290527,179159.0,1870617803,0.355366496,False,False,EQP,False,3,0.0008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.385804,3674,3575
159,23572848[].aqua,77.84,77.7,1877,1.2013218402862549,0,0,0,0,0.0065014362335205,0.9981446,0.0,0.0,0.9981052631578944,0.1232459545135498,0.0267723447417444,0.998,0.1627800464630127,0.0594758449458188,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7690271761868471,0.9936198969115744,0.2920478335217624,3600.000552892685,289223.0,-2040670688,0.439138176,False,False,EQP,False,3,0.001,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.462408,3674,3575
158,23572848[].aqua,75.77,75.68,1868,0.8424785137176514,0,0,0,0,0.0068118572235107,0.9962892,0.0,0.0,0.9962105263157892,0.1240880489349365,0.0267723460417444,0.996,0.161633014678955,0.0595785101458188,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7427567567567563,0.9879999999999992,0.3301797540208134,3600.000598192215,262636.0,-941515775,0.435042952,False,False,EQP,False,3,0.002,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.445592,3675,3575
157,23572848[].aqua,73.71,73.65,1920,0.940422534942627,0,0,0,0,0.0067884922027587,0.9925783,0.01,0.0,0.9924210526315788,0.1243441104888916,0.0267723438417444,0.992,0.1599311828613281,0.0599063675144077,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7084873112859066,0.975,0.3761714352094351,3600.001004219055,247162.0,1477378814,0.439726304,False,False,EQP,False,3,0.004,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.441492,3675,3578
156,23572848[].aqua,76.29,76.09,1843,1.2226197719573977,0,0,0,0,0.0069539546966552,0.9888675,0.0,0.0,0.9886315789473684,0.1431200504302978,0.0267723528417444,0.988,0.1819739341735839,0.0599038703144078,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7128695652173981,0.9634352664242044,0.3514888465330866,3600.00116109848,263442.0,-1652181409,0.452918144,False,False,EQP,False,3,0.006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.451004,3681,3576
155,23572848[].aqua,73.2,72.97,2063,1.183507204055786,0,0,0,0,0.0064420700073242,0.9851566,0.0,0.0,0.984842105263158,0.1655671596527099,0.0267721839417444,0.984,0.2085011005401611,0.0634684607249429,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.6737297555047106,0.9519999999999994,0.4130294709736079,3600.0007829666138,242685.0,982638087,0.414604688,False,False,EQP,False,3,0.008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.458888,3681,3576
154,23572848[].aqua,73.71,73.65,1975,1.2407290935516355,0,0,0,0,0.0063672065734863,0.9814458,0.0,0.0,0.9810526315789476,0.1639909744262695,0.0267316129685913,0.98,0.2072751522064209,0.0632570819193613,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.6764865122614754,0.9399999999999994,0.3895325079839446,3600.0022790431976,241326.0,1642735290,0.417191568,False,False,EQP,False,3,0.01,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.413616,3681,3576
153,23572848[].aqua,74.74,74.32,2045,1.6820483207702637,0,0,0,0,0.0064582824707031,0.9628916,0.0,0.0,0.962105263157896,0.1635520458221435,0.0267307054685913,0.96,0.2239439487457275,0.080386563506932,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.6032432432432494,0.8799999999999994,0.4587813620071526,3600.0007569789886,301446.0,1464509186,0.447122592,False,False,EQP,False,3,0.02,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.45842,3681,3575
152,23572848[].aqua,65.46,65.22,2147,0.9116685390472412,0,0,0,0,0.0069987773895263,0.9263012,0.0,0.01,0.9261652613828,0.1670949459075927,0.0296569460441774,0.9249284380833858,0.1953439712524414,0.0521855063034608,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.4921739545075806,0.7599999999999986,0.5441694812160013,3600.002333879471,343269.0,172278672,0.5312886,False,False,EQP,False,3,0.04,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.543124,3681,3576
151,23572848[].aqua,63.4,62.84,1991,0.667433500289917,0,0,0,0,0.0069947242736816,0.8904411,0.01,0.01,0.8895963302752302,0.1259300708770752,0.0311963271022851,0.8887411347517734,0.1530079841613769,0.0554755937921145,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.4483783783783775,0.6399999999999995,0.4273658830620871,3600.000762939453,261742.0,-1853848032,0.389630416,False,False,EQP,False,3,0.06,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.421476,3681,3575
150,23572848[].aqua,62.89,56.52,1865,0.5898563861846924,0,0,0,0,0.0072112083435058,0.8551068,0.01,0.01,0.8546987951807232,0.1212279796600341,0.0312171343160229,0.8546987951807232,0.1523358821868896,0.0594335847228906,BendWorstOCT,2026-07-10 07:49:26,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.4052177230171507,0.4903112915574735,0.2099946860831682,3600.0006849765778,197812.0,-971400948,0.290031,False,False,EQP,False,3,0.08,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.295956,3681,3575
179,23572848[].aqua,80.93,80.43,3801,2.0921943187713623,0,0,0,0,0.0061409473419189,0.9998258,0.0,0.0,0.9997999999999996,0.1034820079803466,0.0329766164139998,0.9997999999999996,0.1261940002441406,0.0517900989355496,BendWorstOCT,2026-07-10 07:52:23,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.8031479919433695,0.9994847329767258,0.2444589826568353,3600.0054938793182,146427.0,1300847687,0.457418264,False,False,EQP,False,4,0.0001,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.493772,3604,3577
178,23572848[].aqua,80.93,80.43,3731,2.47424054145813,0,0,0,0,0.0063159465789794,0.9996516,0.0,0.01,0.9995999999999994,0.1259961128234863,0.0321009695515833,0.9995999999999994,0.1501491069793701,0.0516147677118755,BendWorstOCT,2026-07-10 07:52:23,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.8017479034046974,0.9989797065494812,0.2460022686772493,3600.000906944275,147276.0,839142056,0.475877568,False,False,EQP,False,4,0.0002,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.51882,3605,3579
177,23572848[].aqua,85.05,84.78,3347,2.22267484664917,0,0,0,0,0.0066487789154052,0.9992494,0.0,0.01,0.9992463768115936,0.1544439792633056,0.0398062398968297,0.9992158148148144,0.1901848316192627,0.0737346476577779,BendWorstOCT,2026-07-10 07:52:23,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.841826086956525,0.9978863498907656,0.1853830207358495,3600.001947879792,144858.0,-608045123,0.560421448,False,False,EQP,False,4,0.0004,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.419376,3605,3578
176,23572848[].aqua,80.93,80.43,3762,2.36269474029541,0,0,0,0,0.0066487789154052,0.9988741,0.0,0.01,0.9988695652173908,0.1492471694946289,0.0386687752444052,0.9988232222222216,0.1852600574493408,0.0724653346872798,BendWorstOCT,2026-07-10 07:50:56,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7959479090151832,0.9968099852581302,0.2523558061625808,3600.0020961761475,134649.0,471699852,0.911724952,False,False,EQP,False,4,0.0006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.453832,3605,3577
175,23572848[].aqua,81.44,80.43,3451,2.413451910018921,0,0,0,0,0.0064191818237304,0.9984988,0.0,0.0,0.998492753623188,0.1282699108123779,0.0382613795661981,0.9984306296296293,0.1626310348510742,0.0718537403914362,BendWorstOCT,2026-07-10 07:50:18,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7931478675510575,0.9957033613426484,0.2553817542459087,3600.001301050186,181923.0,-1781966983,0.86763052,False,False,EQP,False,4,0.0008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.476264,3605,3575
174,23572848[].aqua,84.02,83.78,3561,2.323766231536865,0,0,0,0,0.0068228244781494,0.9981235,0.0,0.0,0.998115942028985,0.1414320468902588,0.0382497396847974,0.9980380370370364,0.1778421401977539,0.0719622272429034,BendWorstOCT,2026-07-10 07:49:36,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.8258378378378386,0.9947019326915948,0.2044760933888263,3600.0012969970703,142119.0,872139843,0.767438,False,False,EQP,False,4,0.001,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.397584,3606,3576
173,23572848[].aqua,76.29,76.09,3803,2.3575515747070312,0,0,0,0,0.0057752132415771,0.9962469,0.0,0.0,0.9962318840579706,0.1272151470184326,0.0382497396847974,0.9960750740740736,0.1618781089782714,0.0719750734956166,BendWorstOCT,2026-07-10 07:48:57,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7428696066814882,0.9879999999999994,0.329977685335043,3600.001093149185,155533.0,847171699,0.821398224,False,False,EQP,False,4,0.002,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.48458,3604,3579
172,23572848[].aqua,78.87,78.26,3728,1.947597980499268,0,0,0,0,0.0081350803375244,0.9924938,0.0,0.0,0.9924637681159416,0.1500060558319091,0.0382497396847974,0.9921491481481478,0.1901609897613525,0.0757021232803579,BendWorstOCT,2026-07-10 07:48:57,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7426086956521735,0.976000000000001,0.3142857142857164,3600.001396179199,149196.0,-1436239388,0.687434832,False,False,EQP,False,4,0.004,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.44994,3605,3575
171,23572848[].aqua,80.93,80.43,3687,1.9275639057159424,0,0,0,0,0.0079832077026367,0.9887407,0.0,0.0,0.9886956521739128,0.15083909034729,0.0386543223514353,0.988223222222222,0.1906771659851074,0.0763152837878092,BendWorstOCT,2026-07-10 07:48:57,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.744347826086956,0.9640000000000004,0.2950934579439265,3600.0017681121826,190710.0,-1611312691,0.471573592,False,False,EQP,False,4,0.006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.496752,3605,3575
170,23572848[].aqua,76.29,76.09,4056,2.4180915355682373,0,0,0,0,0.0059764385223388,0.9849877,0.0,0.0,0.984927536231884,0.1221299171447753,0.0382496720847974,0.9842972962962964,0.1619758605957031,0.0802293810926767,BendWorstOCT,2026-07-10 07:49:29,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.6888695653862824,0.9519999999999974,0.3819742485882143,3600.00129199028,187740.0,333776484,0.803197224,False,False,EQP,False,4,0.008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.525048,3637,3582
169,23572848[].aqua,75.77,73.91,3944,2.104734420776367,0,0,0,0,0.0058567523956298,0.9812346,0.0,0.0,0.9811594202898553,0.1213629245758056,0.0382498010847974,0.9803713703703704,0.1642599105834961,0.0816112337506079,BendWorstOCT,2026-07-10 07:49:29,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.6691304347826088,0.9400000000000056,0.4048083170890268,3600.002810955048,171016.0,1265125555,0.53296092,False,False,EQP,False,4,0.01,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.535172,3637,3582
168,23572848[].aqua,66.49,66.22,3764,1.822962045669556,0,0,0,0,0.006547212600708,0.9624691,0.0,0.0,0.9623188405797108,0.1243770122528076,0.0382498690847974,0.9607417407407416,0.1871199607849121,0.1008485174901833,BendWorstOCT,2026-07-10 07:48:17,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.5821621621621619,0.8800000000000022,0.5116063138347307,3600.003585100174,181091.0,-1276892349,0.780602144,False,False,EQP,False,4,0.02,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.504176,3604,3579
167,23572848[].aqua,68.56,67.39,3530,1.2833123207092283,0,0,0,0,0.005713939666748,0.9256598,0.0,0.01,0.925538832028899,0.1247930526733398,0.0405921620929765,0.8988026794501697,0.3168380260467529,0.2254642490156241,BendWorstOCT,2026-07-10 07:48:17,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.5139130434782606,0.7752785696817983,0.5085792811067149,3600.0014839172363,173809.0,-1382281276,0.760807616,False,False,EQP,False,4,0.04,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.463996,3604,3577
166,23572848[].aqua,69.07,68.92,3593,1.34503436088562,0,0,0,0,0.0055780410766601,0.889709,0.0,0.01,0.8895087363195001,0.1327829360961914,0.0430873424669249,0.8895087363195001,0.1670460700988769,0.0778114788477522,BendWorstOCT,2026-07-10 07:48:17,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.4491891891891888,0.6641898588259627,0.4786416833068977,3600.002984046936,140439.0,110010680,0.416740056,False,False,EQP,False,4,0.06,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.419504,3604,3574
165,23572848[].aqua,65.98,56.52,3386,1.1196844577789309,0,0,0,0,0.005666971206665,0.854404,0.01,0.01,0.8535667738349613,0.1336009502410888,0.0431345001886501,0.850647184687986,0.1727631092071533,0.0823916202437136,BendWorstOCT,2026-07-10 07:48:17,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.4052176819746215,0.5200000000000021,0.2832608820672573,3600.0026681423187,100713.0,428448693,0.627051512,False,False,EQP,False,4,0.08,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.356912,3604,3573
