,CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,PBS Memory Usage,PBS Walltime,PBS CPUtime
0,369.0,0.062291145324707,14,0.1669392585754394,0,0,0.992,0.25,0.0,0.8320000000000102,1.298954963684082,0.0655336655858899,0.6652000000000058,1.323347091674805,0.0956860851420659,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.5743999999999998,0.5743999999999998,0.0,1.3956949710845947,39.0,347472096,0.014061552,True,True,Baseline,False,1,0.008,8,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.092828,69,4
1,196.0,0.0615808963775634,5,0.1687672138214111,0,0,0.8,0.29,0.0,0.5909747292418914,1.3134799003601074,0.0137280453187073,0.5528279181708758,1.3902969360351562,0.0984662555229524,BendRegOCT,2025-07-25 10:12:59,breast-cancer,,,9,9,0,38,2,2,0.507581227436823,0.507581227436823,0.0,1.3982131481170654,15.0,33643469,0.007730752,True,True,Baseline,False,3,0.2,109,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.092612,67,5
2,369.0,0.0619709491729736,13,0.2032446861267089,0,0,0.98,0.25,0.0,0.8080000000000102,1.2765779495239258,0.059186945092827,0.6444000000000059,1.3006079196929932,0.0811709608387713,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.5503999999999999,0.5503999999999999,0.0,1.3723440170288086,39.0,-1637787215,0.013855672,True,True,Baseline,False,1,0.02,6,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.105904,69,4
3,369.0,0.062291145324707,12,0.1627466678619384,0,0,0.99,0.25,0.0,0.8280000000000102,1.298954963684082,0.0577359304579462,0.6644000000000059,1.3238239288330078,0.0808354981226733,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.5703999999999998,0.5703999999999998,0.0,1.3921411037445068,39.0,-489854933,0.01385564,True,True,Baseline,False,1,0.01,7,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.09324,69,4
4,1210.0,0.0626342296600341,6,0.2238595485687255,0,0,0.8,0.24,0.0,0.5390046296296588,1.4660210609436035,0.2830555403041399,0.5188528806584559,1.539341926574707,0.3812856994723549,BendRegOCT,2025-07-25 10:12:59,car_evaluation,,,6,6,0,19,4,2,0.5002314814814816,0.5002314814814816,0.0,1.5766329765319824,7.0,-87221961,0.05408872,True,True,Baseline,False,1,0.2,145,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.10656,38,4
5,369.0,0.0626776218414306,13,0.16070556640625,0,0,0.9,0.26,0.0,0.6480000000000101,1.275367021560669,0.0652681253993594,0.4842666666666724,1.298780918121338,0.0876631591572935,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.3903999999999999,0.3903999999999999,0.0,1.3765099048614502,39.0,-1107719009,0.013883944,True,True,Baseline,False,1,0.1,2,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.098712,69,4
6,369.0,0.0619676113128662,13,0.2024233341217041,0,0,0.96,0.25,0.0,0.7680000000000102,1.2765660285949707,0.0647881441616293,0.6012000000000056,1.300617218017578,0.0919840255375795,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.5104,0.5104,0.0,1.3644490242004397,39.0,1143946496,0.014001776,True,True,Baseline,False,1,0.04,5,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.105916,69,4
7,196.0,0.061251163482666,3,0.1015851497650146,0,0,0.7,0.27,0.0,,,,,,,BendRegOCT,2025-07-25 10:12:59,breast-cancer,,,9,9,0,38,2,2,0.407581227436823,0.407581227436823,0.0,1.2456860542297363,1.0,1514662031,0.001881528,True,True,Baseline,False,1,0.3,72,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.103876,68,5
8,369.0,0.0619378089904785,12,0.1995184421539306,0,0,0.94,0.25,0.0,0.7280000000000102,1.2765789031982422,0.0606132119378842,0.5468000000000024,1.3006219863891602,0.0918304519736743,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.4703999999999998,0.4703999999999998,0.0,1.3630139827728271,39.0,1031880795,0.013855464,True,True,Baseline,False,1,0.06,4,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.105912,69,4
9,369.0,0.061960220336914,12,0.2016835212707519,0,0,0.92,0.25,0.0,0.6880000000000102,1.2765789031982422,0.0656313512360391,0.5242666666666724,1.2999088764190674,0.0882806930512836,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.4303999999999999,0.4303999999999999,0.0,1.371635913848877,39.0,232183104,0.013855608,True,True,Baseline,False,1,0.08,3,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.112796,69,4
10,288.0,0.0617542266845703,4,0.1767458915710449,0,0,0.7,0.31,0.0,0.247999999999934,1.301429033279419,0.0745805554341972,,,,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.1607999999999994,0.1607999999999994,0.0,1.3089730739593506,1.0,-1364518116,0.012062104,True,True,Baseline,False,3,0.3,36,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.103052,69,4
11,288.0,0.0617780685424804,4,0.1677961349487304,0,0,0.7,0.29,0.0,0.2480000000000102,1.3115649223327637,0.0721207726671369,,,,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.1607999999999994,0.1607999999999994,0.0,1.318630933761597,1.0,1116762296,0.008865672,True,True,Baseline,False,1,0.3,0,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.101816,70,5
12,369.0,0.0615437030792236,13,0.1770081520080566,0,0,0.996,0.25,0.0,0.8400000000000102,1.2999720573425293,0.0602195207780535,0.6732000000000058,1.3310699462890625,0.0904698988898812,BendRegOCT,2025-07-25 10:12:59,balance-scale,,,4,4,0,20,3,2,0.5823999999999998,0.5823999999999998,0.0,1.399101972579956,39.0,-966717532,0.013972392,True,True,Baseline,False,1,0.004,10,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.10038,70,4
13,1210.0,0.0626020431518554,7,0.2572882175445556,0,0,0.9,0.24,0.0,0.7390046296296588,1.6123788356781006,0.467812241732048,0.7188850308642174,1.6591498851776123,0.5524116123658275,BendRegOCT,2025-07-25 10:12:59,car_evaluation,,,6,6,0,19,4,2,0.6002314814814832,0.6002314814814832,0.0,1.9546868801116943,37.0,-1714654818,0.05617456,True,True,Baseline,False,1,0.1,146,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.127732,34,4
14,202.0,0.061591625213623,10,0.1408250331878662,0,0,0.9998,0.25,0.0,0.9996000000000068,1.2860898971557615,0.0184240233943927,0.9905747292418836,1.306703805923462,0.0234217193031651,BendRegOCT,2025-07-25 10:12:59,breast-cancer,,,9,9,0,38,2,2,0.736062093862816,0.736062093862816,0.0,1.3677959442138672,45.0,-1713479723,0.011188392,True,True,Baseline,False,1,0.0002,88,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.105424,68,4
15,1210.0,0.0628292560577392,9,0.2515819072723388,0,0,0.99,0.24,0.0,0.9190046296296588,1.4957430362701416,0.3953829941442547,0.8954541446208147,1.5869719982147217,0.5633129017897592,BendRegOCT,2025-07-25 10:12:59,car_evaluation,,,6,6,0,19,4,2,0.6902314814814832,0.6902314814814832,0.0,1.9813709259033203,37.0,1432752885,0.046820176,True,True,Baseline,False,1,0.01,151,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.107164,10,4
16,1210.0,0.0628108978271484,9,0.2481641769409179,0,0,0.98,0.24,0.0,0.8842541152263557,1.5252740383148191,0.449676007984709,0.875726273148155,1.556976079940796,0.5108175036185818,BendRegOCT,2025-07-25 10:12:59,car_evaluation,,,6,6,0,19,4,2,0.680231481481483,0.680231481481483,0.0,1.9737069606781008,37.0,-727252859,0.042423368,True,True,Baseline,False,1,0.02,150,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.107176,10,4
17,288.0,0.0080864429473876,6,0.0664756298065185,0,0,0.8,0.02,0.0,0.4992000000000217,0.1969749927520752,0.0505513989946534,0.4166000000000112,0.267240047454834,0.1322670387972341,BendRegOCT,2025-07-25 10:13:01,balance-scale,,,4,4,0,20,3,2,0.2607999999999994,0.2607999999999994,0.0,0.6720750331878662,100.0,34005349,0.030636944,True,True,Baseline,False,2,0.2,19,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.103048,70,5
18,1210.0,0.0030698776245117,10,0.1281116008758545,0,0,0.992,0.0,0.0,0.9230046296296588,0.3201918601989746,0.4329552807223014,0.8994541446208147,0.4425640106201172,0.6213645947382969,BendRegOCT,2025-07-25 10:13:01,car_evaluation,,,6,6,0,19,4,2,0.6922314814814832,0.6922314814814832,0.0,0.8482170104980469,37.0,-796501316,0.046821024,True,True,Baseline,False,1,0.008,152,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.132592,5,4
19,1210.0,0.0031452178955078,9,0.1271073818206787,0,0,0.994,0.0,0.0,0.9269467592592884,0.3000941276550293,0.3956481568159833,0.9034541446208147,0.424375057220459,0.580441802069749,BendRegOCT,2025-07-25 10:13:01,car_evaluation,,,6,6,0,19,4,2,0.6942314814814832,0.6942314814814832,0.0,0.9378399848937988,37.0,-134669743,0.046821296,True,True,Baseline,False,1,0.006,153,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.133052,5,4
20,196.0,0.0614416599273681,20,0.2351660728454589,0,0,0.94,0.3,0.0,0.8703730445246772,1.2913079261779783,0.0175679624268358,0.8703730445246772,1.324765920639038,0.0260496521975083,BendRegOCT,2025-07-25 10:12:59,breast-cancer,,,9,9,0,38,2,2,0.6475812274368231,0.6475812274368231,0.0,2.5363199710845947,567.0,-21433717,0.021453392,True,True,Baseline,False,2,0.06,94,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.11426,69,5
21,196.0,0.048945665359497,13,0.0906820297241211,0,0,0.9,0.02,0.0,0.7909747292418824,0.1979260444641113,0.020789180606777,0.7168175543844948,0.7704219818115234,0.6980248437630571,BendRegOCT,2025-07-25 10:13:01,breast-cancer,,,9,9,0,38,2,2,0.6075812274368231,0.6075812274368243,0.0,1.0871849060058594,141.0,-1536385490,0.016299256,True,True,Baseline,False,4,0.1,128,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.10282,68,5
22,196.0,0.004908800125122,3,0.0074734687805175,0,0,0.7,0.0,0.0,,,,,,,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.4075812274368229,0.407581227436823,0.0,0.0137350559234619,1.0,-1553303322,0.001901464,True,True,Baseline,False,2,0.3,90,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.10556,70,3
23,196.0,0.0165028572082519,3,0.0077385902404785,0,0,0.7,0.0,0.0,,,,,,,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.4075812274368229,0.407581227436823,0.0,0.0152409076690673,1.0,-1473959411,0.002090992,True,True,Baseline,False,4,0.3,126,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.10892,70,4
24,1210.0,0.0029020309448242,3,0.0343520641326904,0,0,0.7,0.0,0.0,,,,,,,BendRegOCT,2025-07-25 10:13:04,car_evaluation,,,6,6,0,19,4,2,0.4002314814814836,0.4002314814814836,0.0,0.0532560348510742,1.0,1132421184,0.006202264,True,True,Baseline,False,1,0.3,144,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.106392,47,3
25,196.0,0.0085437297821044,3,0.0079457759857177,0,0,0.7,0.0,0.0,,,,,,,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.4075812274368229,0.4075812274368229,0.0,0.0121781826019287,1.0,1999333777,0.001950096,True,True,Baseline,False,3,0.3,108,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.105568,70,5
26,196.0,0.0017993450164794,7,0.023989200592041,0,0,0.8,0.0,0.0,0.6000000000000066,0.0568678379058837,0.00993708647301,0.5909747292418837,0.0729880332946777,0.0217452605351388,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.507581227436823,0.507581227436823,0.0,0.0834760665893554,5.0,995264187,0.010683016,True,True,Baseline,False,1,0.2,73,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.105544,71,5
27,288.0,0.0114490985870361,4,0.0325336456298828,0,0,0.7,0.0,0.0,0.2479999999999992,0.0837857723236084,0.0790340868795995,,,,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.1607999999999994,0.1607999999999994,0.0,0.0904898643493652,1.0,409727379,0.008990552,True,True,Baseline,False,4,0.3,54,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.101496,72,4
28,196.0,0.001746654510498,8,0.0257225036621093,0,0,0.9,0.0,0.0,0.8000000000000067,0.0511059761047363,0.0101694942873018,0.7909747292418838,0.0671908855438232,0.0220007033712053,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.6075812274368231,0.6075812274368231,0.0,0.1034350395202636,29.0,-1436796074,0.010682104,True,True,Baseline,False,1,0.1,74,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.105576,71,5
29,196.0,0.0166466236114501,5,0.0192222595214843,0,0,0.8,0.0,0.0,0.5909747292418808,0.0362229347229003,0.0174713599764592,0.5776624548736524,0.0927698612213134,0.0879808061180307,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.507581227436823,0.507581227436823,0.0,0.0990438461303711,5.0,-1110628028,0.008438656,True,True,Baseline,False,4,0.2,127,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.111564,70,4
30,196.0,0.0052597522735595,5,0.019521951675415,0,0,0.8,0.0,0.0,0.5907741676694871,0.0330901145935058,0.0102067790031306,0.5848826714801507,0.1147291660308837,0.0642798865881329,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.507581227436823,0.507581227436823,0.0,0.1199631690979003,5.0,-1239102276,0.007715992,True,True,Baseline,False,2,0.2,91,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.111452,70,3
31,202.0,0.0017597675323486,10,0.0307981967926025,0,0,0.9999,0.0,0.0,0.9998000000000068,0.0469119548797607,0.0178355868059444,0.9907747292418836,0.0518438816070556,0.0228335089147168,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.7362620938628159,0.7362620938628159,0.0,0.1079039573669433,45.0,-2089860143,0.011188168,True,True,Baseline,False,1,0.0001,89,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.109992,70,3
32,369.0,0.0016319751739501,13,0.0492253303527832,0,0,0.998,0.0,0.0,0.8440000000000102,0.0662970542907714,0.0580857890360012,0.6772000000000058,0.0771231651306152,0.0768462853417453,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.5863999999999998,0.5863999999999998,0.0,0.1554961204528808,39.0,-1271783612,0.014001936,True,True,Baseline,False,1,0.002,11,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.105868,72,5
33,196.0,0.0017969608306884,8,0.0266492366790771,0,0,0.92,0.0,0.0,0.8400000000000066,0.0573859214782714,0.0102023972174279,0.8309747292418836,0.0734820365905761,0.023890292342793,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.6275812274368231,0.6275812274368231,0.0,0.1220760345458984,41.0,-958570464,0.010682024,True,True,Baseline,False,1,0.08,75,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110452,71,5
34,196.0,0.0017318725585937,10,0.0289118289947509,0,0,0.96,0.0,0.0,0.9109747292418836,0.0575461387634277,0.0164911483504751,0.9109747292418836,0.0736241340637207,0.0225991120610682,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.6675812274368231,0.6675812274368231,0.0,0.1275739669799804,41.0,-406729594,0.010369112,True,True,Baseline,False,1,0.04,77,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.111452,71,5
35,202.0,0.0017244815826416,10,0.0302515029907226,0,0,0.9992,0.0,0.0,0.9984000000000066,0.054103136062622,0.0184484222097268,0.9893747292418836,0.0693700313568115,0.0234827058636023,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.7348620938628159,0.7348620938628159,0.0,0.1275482177734375,51.0,-332475184,0.01118828,True,True,Baseline,False,1,0.0008,85,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110448,70,5
36,202.0,0.0018277168273925,10,0.0300800800323486,0,0,0.9996,0.0,0.0,0.9992000000000066,0.0529301166534423,0.0178383736059444,0.9901747292418837,0.0682251453399658,0.0228742837894228,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.735662093862816,0.7356620938628159,0.0,0.1266140937805175,51.0,-1783403185,0.011188424,True,True,Baseline,False,1,0.0004,87,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.109756,70,5
37,202.0,0.0017285346984863,10,0.0297663211822509,0,0,0.994,0.0,0.0,0.9880000000000068,0.051347017288208,0.0125756374924095,0.9789747292418836,0.0674068927764892,0.0177300968242158,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.7244620938628159,0.7244620938628159,0.0,0.1284708976745605,51.0,908645574,0.011188264,True,True,Baseline,False,1,0.006,81,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110552,70,5
38,202.0,0.001760721206665,10,0.0297846794128417,0,0,0.992,0.0,0.0,0.9840000000000066,0.0544381141662597,0.0113276301941041,0.9749747292418836,0.0697300434112548,0.0206526945712303,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.7204620938628159,0.7204620938628159,0.0,0.1340169906616211,53.0,1079412166,0.01118852,True,True,Baseline,False,1,0.008,80,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110856,70,5
39,202.0,0.0017163753509521,10,0.0298540592193603,0,0,0.98,0.0,0.0,0.9600000000000066,0.0577948093414306,0.0118616447964495,0.9509747292418836,0.0739209651947021,0.0204993495769434,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.6964620938628159,0.6964620938628159,0.0,0.1412498950958252,49.0,-1684352222,0.011188456,True,True,Baseline,False,1,0.02,78,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110148,71,5
40,288.0,0.0035653114318847,4,0.0342147350311279,0,0,0.7,0.0,0.0,0.2496000000000273,0.0890281200408935,0.0807668663800854,0.2072000000000222,0.1187829971313476,0.1270484145522838,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.1607999999999994,0.1607999999999994,0.0,0.1455790996551513,3.0,-1489171120,0.019899912,True,True,Baseline,False,2,0.3,18,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.111364,72,5
41,369.0,0.0016150474548339,12,0.0472636222839355,0,0,0.9998,0.0,0.0,0.8476000000000102,0.0653860569000244,0.0583377508611325,0.6680000000000025,0.0870730876922607,0.0923116192223598,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.5899999999999999,0.5899999999999999,0.0,0.1486010551452636,39.0,-1662803142,0.013855576,True,True,Baseline,False,1,0.0002,16,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.113076,72,5
42,369.0,0.0016484260559082,14,0.0523815155029296,0,0,0.994,0.0,0.0,0.8360000000000102,0.0647549629211425,0.0576779031789422,0.6722666666666725,0.0777180194854736,0.0806041819511966,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.5783999999999998,0.5783999999999998,0.0,0.1485359668731689,39.0,-1081328060,0.013855448,True,True,Baseline,False,1,0.006,9,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.10582,72,4
43,369.0,0.0016207695007324,12,0.0476443767547607,0,0,0.9996,0.0,0.0,0.8472000000000102,0.0652158260345459,0.0583377508611325,0.6676000000000024,0.0865437984466552,0.0923116192223598,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.5895999999999999,0.5895999999999999,0.0,0.1479718685150146,39.0,1350787361,0.013855528,True,True,Baseline,False,1,0.0004,15,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.113796,72,5
44,288.0,0.0017306804656982,5,0.0299170017242431,0,0,0.8,0.0,0.0,0.4480000000000101,0.0754840373992919,0.0734700816573882,0.2812000000000058,0.0945298671722412,0.1009566922887554,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.2607999999999994,0.2607999999999994,0.0,0.118708848953247,29.0,500855069,0.013502992,True,True,Baseline,False,1,0.2,1,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.111784,72,4
45,196.0,0.0017638206481933,9,0.0286519527435302,0,0,0.94,0.0,0.0,0.8800000000000067,0.0578069686889648,0.0157507011014009,0.8709747292418837,0.0738861560821533,0.022968102387254,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.6475812274368231,0.6475812274368231,0.0,0.1224141120910644,39.0,1748486170,0.011188296,True,True,Baseline,False,1,0.06,76,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110392,71,5
46,202.0,0.0017371177673339,10,0.0300171375274658,0,0,0.998,0.0,0.0,0.9960000000000068,0.0550730228424072,0.0186610126141498,0.9869747292418836,0.0703561305999755,0.0236978488680253,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.7324620938628159,0.7324620938628159,0.0,0.1285109519958496,51.0,-918390280,0.0111882,True,True,Baseline,False,1,0.002,83,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110244,70,5
47,202.0,0.0018026828765869,10,0.0303132534027099,0,0,0.9994,0.0,0.0,0.9988000000000068,0.053830862045288,0.0186622719141498,0.9897747292418836,0.0691018104553222,0.0236991315680253,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.7352620938628158,0.7352620938628159,0.0,0.1278448104858398,51.0,-270013805,0.01118812,True,True,Baseline,False,1,0.0006,86,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110204,70,5
48,202.0,0.0017220973968505,10,0.0299727916717529,0,0,0.996,0.0,0.0,0.9920000000000068,0.0538020133972168,0.0125753082924095,0.9829747292418836,0.0698959827423095,0.0177323436242159,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.7284620938628159,0.7284620938628159,0.0,0.1309812068939209,51.0,-322225016,0.011188216,True,True,Baseline,False,1,0.004,82,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110292,70,5
49,202.0,0.0017693042755126,10,0.0302536487579345,0,0,0.99,0.0,0.0,0.9800000000000066,0.0578880310058593,0.0113081222725784,0.9709747292418835,0.0731759071350097,0.0206331866497046,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.7164620938628159,0.7164620938628159,0.0,0.1373629570007324,53.0,-1474689454,0.01118844,True,True,Baseline,False,1,0.01,79,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.110212,71,5
50,369.0,0.0016722679138183,12,0.0470013618469238,0,0,0.999,0.0,0.0,0.8460000000000102,0.0654640197753906,0.0583378236611325,0.6664000000000024,0.0867671966552734,0.0923116920223598,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.5883999999999998,0.5883999999999998,0.0,0.1483349800109863,39.0,776914452,0.013855784,True,True,Baseline,False,1,0.001,12,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.112576,72,5
51,369.0,0.0016829967498779,12,0.0470836162567138,0,0,0.9999,0.0,0.0,0.8478000000000102,0.0660150051116943,0.0583377508611325,0.6682000000000025,0.0877318382263183,0.0923116192223598,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.5901999999999998,0.5901999999999998,0.0,0.1498420238494873,39.0,474911236,0.013855512,True,True,Baseline,False,1,0.0001,17,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.113516,72,5
52,369.0,0.0016915798187255,12,0.0473349094390869,0,0,0.9994,0.0,0.0,0.8468000000000102,0.0655090808868408,0.0583377508611325,0.6672000000000025,0.0873830318450927,0.0923116192223598,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.5892,0.5892,0.0,0.1492819786071777,39.0,909601810,0.013855464,True,True,Baseline,False,1,0.0006,14,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.113104,72,5
53,196.0,0.0044126510620117,12,0.0479068756103515,0,0,0.9,0.0,0.0,0.7909747292418868,0.0546519756317138,0.019830083474285,0.7909747292418868,0.0596208572387695,0.024695945680386,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.6075812274368231,0.6075812274368231,0.0,0.3712568283081054,269.0,-476069764,0.014625056,True,True,Baseline,False,2,0.1,92,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.114908,71,4
54,202.0,0.0017924308776855,10,0.02984619140625,0,0,0.999,0.0,0.0,0.9980000000000068,0.0562970638275146,0.0178366111059444,0.9889747292418836,0.0715739727020263,0.02287071535982,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.7344620938628159,0.7344620938628159,0.0,0.1297080516815185,51.0,1065395360,0.011188552,True,True,Baseline,False,1,0.001,84,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.11078,70,5
55,369.0,0.0016391277313232,12,0.0471901893615722,0,0,0.9992,0.0,0.0,0.8464000000000101,0.0646419525146484,0.0583378236611325,0.6668000000000024,0.0860500335693359,0.0923116920223598,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.5887999999999999,0.5887999999999999,0.0,0.147716999053955,39.0,-1321301549,0.013855704,True,True,Baseline,False,1,0.0008,13,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.112744,72,5
56,288.0,0.0060858726501464,5,0.0511772632598876,0,0,0.8,0.0,0.0,0.4992000000000155,0.075326919555664,0.0526035623752738,0.4500000000000219,0.1119039058685302,0.1032272374970287,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.2607999999999994,0.2607999999999994,0.0,0.5129659175872803,112.0,639271935,0.022541232,True,True,Baseline,False,3,0.2,37,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.105896,72,4
