Accuracy,Worst Class Accuracy,Average Leaf Depth,Max Leaf Depth,Leaves Used,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Solution Polishing-Enabled,Solution Polishing-Check Validity,Solution Polishing-Use Cache,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Cut Type,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.0074245929718017,0,0,0,0.8402904,0.0,0.01,0.8358221688995507,0.0563499927520751,0.0149454827083708,0.8278831003811914,0.0949130058288574,0.0519520435276678,BendWorstOCT,2026-07-10 21:11:00,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790131,0.0,91.25905394554138,7772.0,-232606241,0.053649544,False,False,SolutionPolishing,False,3,0.08,1,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.175696,127,94
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.0048952102661132,0,0,0,0.8402904,0.0,0.01,0.8358221688995507,0.0563349723815918,0.0149454827083708,0.8278831003811914,0.0921940803527832,0.0519520435276678,BendWorstOCT,2026-07-10 21:11:00,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790131,0.0,91.28477907180786,7772.0,-232606241,0.053647152,False,False,SolutionPolishing,False,3,0.08,0,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.174404,127,94
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.1117722988128662,0,0,0,0.8402904,0.0,0.01,0.8358221688995507,0.0562431812286376,0.0149454827083708,0.8278831003811914,0.0987410545349121,0.0519520435276678,BendWorstOCT,2026-07-10 21:11:00,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790131,0.0,91.26017713546752,7772.0,-232606241,0.053650584,False,False,SolutionPolishing,False,3,0.08,3,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.178564,127,94
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.0586307048797607,0,0,0,0.8402904,0.0,0.01,0.8358221688995507,0.0563349723815918,0.0149454827083708,0.8278831003811914,0.093437910079956,0.0519520435276678,BendWorstOCT,2026-07-10 21:11:00,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790131,0.0,91.09405088424684,7772.0,-232606241,0.053647264,False,False,SolutionPolishing,False,3,0.08,2,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.178792,127,94
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.047743797302246,0,0,0,0.8784775,0.0,0.0,0.8775437519189411,0.0527329444885253,0.0164304001294188,0.8674457384259202,0.1288919448852539,0.0577263214381086,BendWorstOCT,2026-07-10 21:11:00,breast-cancer,,,9,9,0,38,2,2,0.4990123461287171,0.4990123461287171,0.0,171.04555106163025,20601.0,149335052,0.040912096,False,False,SolutionPolishing,False,3,0.06,5,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.181892,207,174
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.039222240447998,0,0,0,0.8784775,0.0,0.0,0.8775437519189411,0.053110122680664,0.0164304001294188,0.8674457384259202,0.128849983215332,0.0577263214381086,BendWorstOCT,2026-07-10 21:11:00,breast-cancer,,,9,9,0,38,2,2,0.4990123461287171,0.4990123461287171,0.0,171.3577470779419,20601.0,149335052,0.040912208,False,False,SolutionPolishing,False,3,0.06,4,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.180364,207,174
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.061868667602539,0,0,0,0.8784775,0.0,0.0,0.8775437519189411,0.0583059787750244,0.0164304001294188,0.8682175652759123,0.0846660137176513,0.0417319981317907,BendWorstOCT,2026-07-10 21:11:00,breast-cancer,,,9,9,0,38,2,2,0.4990123458289144,0.4990123458289144,0.0,237.5028779506684,24571.0,149335052,0.03965636,False,False,SolutionPolishing,False,3,0.06,6,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.18254,273,240
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.1427001953125,0,0,0,0.8784775,0.01,0.0,0.8775437519189411,0.1038439273834228,0.0164304001294188,0.8682175652759123,0.1509809494018554,0.0417319981317907,BendWorstOCT,2026-07-10 21:11:47,breast-cancer,,,9,9,0,38,2,2,0.4990123458289144,0.4990123458289144,0.0,233.25714993476868,24571.0,149335052,0.03965676,False,False,SolutionPolishing,False,3,0.06,7,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.1756,316,237
35.2,30.55555555555556,1.6666666666666667,2,3,0,0,2,0.3993630409240722,0,0,0,0.76,0.02,0.03,0.759999999999998,0.188209056854248,0.0833985474905415,0.634467198850512,0.4521741867065429,0.4354770561291121,BendWorstOCT,2026-07-10 21:13:16,balance-scale,,,4,4,0,20,3,2,0.0655562500000008,0.0655562500000008,0.0,244.42829012870789,35702.0,-131713360,0.049851912,False,False,SolutionPolishing,False,3,0.08,122,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.179332,253,248
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.0050761699676513,0,0,0,0.8375806,0.0,0.01,0.8373320417906291,0.0776469707489013,0.0238583362727354,0.8282463896256967,0.1112868785858154,0.055300698551413,BendWorstOCT,2026-07-10 21:11:47,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790131,0.0,336.5895590782165,19717.0,-156153317,0.066325504,False,False,SolutionPolishing,False,4,0.08,60,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.18908,344,338
35.2,30.55555555555556,1.6666666666666667,2,3,0,0,2,0.638336181640625,0,0,0,0.76,0.01,0.03,0.759999999999998,0.1520388126373291,0.0833985474905415,0.634467198850512,0.3800818920135498,0.4354770561291121,BendWorstOCT,2026-07-10 21:14:19,balance-scale,,,4,4,0,20,3,2,0.0655562500000008,0.0655562500000008,0.0,189.46605277061465,35702.0,-131713360,0.049852072,False,False,SolutionPolishing,False,3,0.08,123,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.181664,194,192
35.2,30.55555555555556,1.6666666666666667,2,3,0,0,5,0.1199903488159179,0,0,0,0.76,0.01,0.03,0.759999999999998,0.1280529499053955,0.0833985474905415,0.6321625480188786,0.5290188789367676,0.5569419815971448,BendWorstOCT,2026-07-10 21:13:00,balance-scale,,,4,4,0,20,3,2,0.0655555555555555,0.0655555555555555,0.0,293.62409496307373,50197.0,-131713360,0.061579352,False,False,SolutionPolishing,False,3,0.08,121,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.199392,373,302
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,1.5494086742401123,0,0,0,0.8375806,0.0,0.01,0.8373320417906291,0.086832046508789,0.0238583362727354,0.8282463896256967,0.1314890384674072,0.055300698551413,BendWorstOCT,2026-07-10 21:11:47,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790131,0.0,373.0241649150848,19717.0,-156153317,0.066325648,False,False,SolutionPolishing,False,4,0.08,63,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.205456,381,374
35.2,30.55555555555556,1.6666666666666667,2,3,0,0,5,0.0568516254425048,0,0,0,0.76,0.01,0.03,0.759999999999998,0.126967191696167,0.0833985474905415,0.6321625480188786,0.4403431415557861,0.5569419815971448,BendWorstOCT,2026-07-10 21:13:00,balance-scale,,,4,4,0,20,3,2,0.0655555555555555,0.0655555555555555,0.0,308.64989709854126,50197.0,-131713360,0.061579752,False,False,SolutionPolishing,False,3,0.08,120,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.192664,387,311
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.168633222579956,0,0,0,0.8375806,0.0,0.01,0.8373320417906291,0.0753009319305419,0.0238583362727354,0.8282463896256967,0.1088969707489013,0.055300698551413,BendWorstOCT,2026-07-10 21:12:52,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790131,0.0,334.51875400543213,19717.0,-156153317,0.0663252,False,False,SolutionPolishing,False,4,0.08,62,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.2097,339,336
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,3,0.0165662765502929,0,0,0,0.9186246,0.01,0.0,0.9185483604298676,0.0874960422515869,0.0180770416067808,0.908447794098794,0.1638619899749755,0.0652665506801791,BendWorstOCT,2026-07-10 21:11:47,breast-cancer,,,9,9,0,38,2,2,0.5590123456790131,0.5590123456790131,0.0,413.2126929759979,65330.0,1220759208,0.045812208,False,False,SolutionPolishing,False,3,0.04,8,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.18866,496,416
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,3,0.1393823623657226,0,0,0,0.9186246,0.01,0.0,0.9185483604298676,1.685804843902588,0.0180770416067808,0.908447794098794,2.050386905670166,0.0652665506801791,BendWorstOCT,2026-07-10 21:11:47,breast-cancer,,,9,9,0,38,2,2,0.5590123456790131,0.5590123456790131,0.0,435.4152159690857,65330.0,1220759208,0.045812848,False,False,SolutionPolishing,False,3,0.04,9,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.183556,519,445
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.0077791213989257,0,0,0,0.8375806,0.0,0.01,0.8373320417906291,0.0760779380798339,0.0238583362727354,0.8282463896256967,0.1118419170379638,0.055300698551413,BendWorstOCT,2026-07-10 21:13:57,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790131,0.0,337.02504301071167,19717.0,-156153317,0.066325072,False,False,SolutionPolishing,False,4,0.08,61,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.186764,343,338
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.0740261077880859,0,0,0,0.9186246,0.01,0.0,0.9185483604298676,0.0855660438537597,0.0180770416067808,0.9082111858551356,0.1872260570526123,0.0653806371757772,BendWorstOCT,2026-07-10 21:11:47,breast-cancer,,,9,9,0,38,2,2,0.5590123456790131,0.5590123456790131,0.0,519.1317839622498,69855.0,1220759208,0.048855784,False,False,SolutionPolishing,False,3,0.04,10,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.18836,602,527
35.2,30.55555555555556,1.6666666666666667,2,3,0,0,2,0.4985303878784179,0,0,0,0.82,0.01,0.03,0.8199999999999971,0.1349751949310302,0.0660277937445538,0.7950266454155194,0.281055212020874,0.2354390387083791,BendWorstOCT,2026-07-10 21:12:52,balance-scale,,,4,4,0,20,3,2,0.1255555561183337,0.1255555561183337,0.0,479.32451605796814,63937.0,368200548,0.061324376,False,False,SolutionPolishing,False,3,0.06,126,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.197492,484,479
35.2,30.55555555555556,1.6666666666666667,2,3,0,0,2,1.119124174118042,0,0,0,0.82,0.01,0.03,0.8199999999999971,0.1361300945281982,0.0660277937445538,0.7950266454155194,0.2876780033111572,0.2354390387083791,BendWorstOCT,2026-07-10 21:13:00,balance-scale,,,4,4,0,20,3,2,0.1255555561183337,0.1255555561183337,0.0,492.1086010932922,63937.0,368200548,0.061327864,False,False,SolutionPolishing,False,3,0.06,127,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.19488,507,492
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,2,0.1473667621612548,0,0,0,0.9186246,0.01,0.0,0.9185483604298676,0.1153459548950195,0.0180770416067808,0.9082111858551356,0.2002358436584472,0.0653806371757772,BendWorstOCT,2026-07-10 21:11:47,breast-cancer,,,9,9,0,38,2,2,0.5590123456790131,0.5590123456790131,0.0,570.8999929428101,69855.0,1220759208,0.048854896,False,False,SolutionPolishing,False,3,0.04,11,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.187192,654,577
35.2,30.55555555555556,1.6666666666666667,2,3,0,0,2,0.0335893630981445,0,0,0,0.82,0.01,0.03,0.8199999999999971,0.1101388931274414,0.0660277937445538,0.7950266454155194,0.2385499477386474,0.2484399674273275,BendWorstOCT,2026-07-10 21:12:52,balance-scale,,,4,4,0,20,3,2,0.125556250112555,0.125556250112555,0.0,531.5556290149689,80363.0,368200548,0.06518456,False,False,SolutionPolishing,False,3,0.06,125,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.20066,536,531
35.2,30.55555555555556,1.6666666666666667,2,3,0,0,2,0.0137248039245605,0,0,0,0.82,0.01,0.03,0.8199999999999971,0.1088109016418457,0.0660277937445538,0.7950266454155194,0.2347538471221923,0.2484399674273275,BendWorstOCT,2026-07-10 21:12:52,balance-scale,,,4,4,0,20,3,2,0.125556250112555,0.125556250112555,0.0,532.1818208694458,80363.0,368200548,0.065184224,False,False,SolutionPolishing,False,3,0.06,124,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.2107,537,532
50.4,48.61111111111112,2.857142857142857,3,7,0,0,6,0.5672974586486816,0,0,0,0.976,0.01,0.02,0.9759999999999972,0.1371829509735107,0.0641439894257528,0.9266969877400162,0.4047811031341553,0.4501377749674947,BendWorstOCT,2026-07-10 21:14:19,balance-scale,,,4,4,0,20,3,2,0.4301111119691768,0.4301111119691768,0.0,654.3351011276245,93319.0,225976592,0.070737904,False,False,SolutionPolishing,False,3,0.008,142,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.210296,659,652
50.4,48.61111111111112,2.857142857142857,3,7,0,0,6,0.6447737216949463,0,0,0,0.97,0.01,0.02,0.9699999999999968,0.1389410495758056,0.0476742248931333,0.9633333333333304,0.216174840927124,0.111777643116925,BendWorstOCT,2026-07-10 21:13:14,balance-scale,,,4,4,0,20,3,2,0.4161111118191658,0.4161111118191658,0.0,755.9208500385284,110382.0,-326977299,0.0784824,False,False,SolutionPolishing,False,3,0.01,138,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.212384,762,754
50.4,48.61111111111112,2.857142857142857,3,7,0,0,5,0.1102135181427002,0,0,0,0.97,0.01,0.02,0.9699999999999968,0.1157541275024414,0.0476742248931333,0.9633333333333304,0.1787769794464111,0.1161467884678879,BendWorstOCT,2026-07-10 21:13:15,balance-scale,,,4,4,0,20,3,2,0.4161111111111098,0.4161111111111098,0.0,757.7358200550079,91680.0,-326977299,0.070807152,False,False,SolutionPolishing,False,3,0.01,137,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.20474,764,755
50.4,48.61111111111112,2.857142857142857,3,7,0,0,5,0.0673723220825195,0,0,0,0.97,0.01,0.02,0.9699999999999968,0.1152729988098144,0.0476742248931333,0.9633333333333304,0.1777939796447754,0.1161467884678879,BendWorstOCT,2026-07-10 21:13:15,balance-scale,,,4,4,0,20,3,2,0.4161111111111098,0.4161111111111098,0.0,759.3429820537567,91680.0,-326977299,0.070807296,False,False,SolutionPolishing,False,3,0.01,136,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.203704,765,757
50.4,48.61111111111112,2.857142857142857,3,7,0,0,6,1.46266770362854,0,0,0,0.97,0.01,0.02,0.9699999999999968,0.1401350498199463,0.0476742248931333,0.9633333333333304,0.2303268909454345,0.111777643116925,BendWorstOCT,2026-07-10 21:13:15,balance-scale,,,4,4,0,20,3,2,0.4161111118191658,0.4161111118191658,0.0,773.9465990066528,110382.0,-326977299,0.078482624,False,False,SolutionPolishing,False,3,0.01,139,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.221612,780,771
50.4,48.61111111111112,2.857142857142857,3,7,0,0,4,0.5854647159576416,0,0,0,0.94,0.02,0.02,0.9399999999999972,1.6899728775024414,0.0705169995516943,0.8864172294214253,2.0446479320526123,0.3319387942938807,BendWorstOCT,2026-07-10 21:14:14,balance-scale,,,4,4,0,20,3,2,0.3461111111111098,0.3461111111111098,0.0,719.819020986557,83297.0,1800049160,0.06909656,False,False,SolutionPolishing,False,3,0.02,134,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.21552,807,727
50.4,48.61111111111112,2.857142857142857,3,7,0,0,3,0.0635507106781005,0,0,0,0.976,0.01,0.02,0.9759999999999972,0.1152510643005371,0.0641439894257528,0.9261901907755266,0.3737409114837646,0.3987600772964114,BendWorstOCT,2026-07-10 21:14:19,balance-scale,,,4,4,0,20,3,2,0.4301111113971321,0.4301111113971321,0.0,728.1256020069122,100590.0,225976592,0.070877768,False,False,SolutionPolishing,False,3,0.008,140,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.201496,733,727
50.4,48.61111111111112,2.857142857142857,3,7,0,0,4,1.2418313026428225,0,0,0,0.94,0.02,0.02,0.9399999999999972,1.7139439582824707,0.0705169995516943,0.8864172294214253,2.0956509113311768,0.3319387942938807,BendWorstOCT,2026-07-10 21:14:14,balance-scale,,,4,4,0,20,3,2,0.3461111111111098,0.3461111111111098,0.0,741.1951401233673,83297.0,1800049160,0.069097712,False,False,SolutionPolishing,False,3,0.02,135,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.206324,828,747
50.4,48.61111111111112,2.857142857142857,3,7,0,0,6,1.286303997039795,0,0,0,0.976,0.01,0.02,0.9759999999999972,0.1407320499420166,0.0641439894257528,0.9266969877400162,0.4652121067047119,0.4501377749674947,BendWorstOCT,2026-07-10 21:15:36,balance-scale,,,4,4,0,20,3,2,0.4301111119691768,0.4301111119691768,0.0,676.113039970398,93319.0,225976592,0.0707384,False,False,SolutionPolishing,False,3,0.008,143,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.209256,680,675
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,0,0,4,0.014052391052246,0,0,0,0.7608324,0.01,0.01,0.7608084268219598,0.0736501216888427,0.0329341930998219,0.6548006123100382,0.1064901351928711,0.0701068451487035,BendWorstOCT,2026-07-10 21:26:56,spect,,,22,22,0,22,2,2,0.4864150943396251,0.4864150943396251,0.0,1.0398681163787842,702.0,-1511147379,0.020452416,False,False,SolutionPolishing,False,3,0.08,240,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.05084,6,4
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,0,0,4,0.0326435565948486,0,0,0,0.7608324,0.01,0.01,0.7608084268219598,0.0794899463653564,0.0329341930998219,0.6548006123100382,0.111109972000122,0.0703198712091812,BendWorstOCT,2026-07-10 21:26:57,spect,,,22,22,0,22,2,2,0.4864150943396251,0.4864150943396251,0.0,0.942533016204834,620.0,-1511147379,0.0201132,False,False,SolutionPolishing,False,3,0.08,242,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.0,7,5
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,0,0,4,0.0186166763305664,0,0,0,0.7608324,0.01,0.01,0.7608084268219598,0.0854701995849609,0.0329341930998219,0.6548006123100382,0.1249420642852783,0.0701068451487035,BendWorstOCT,2026-07-10 21:26:56,spect,,,22,22,0,22,2,2,0.4864150943396251,0.4864150943396251,0.0,1.1784121990203855,702.0,-1511147379,0.020451984,False,False,SolutionPolishing,False,3,0.08,241,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.078148,7,5
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,0,0,4,0.0475726127624511,0,0,0,0.7608324,0.01,0.01,0.7608084268219598,0.0778281688690185,0.0329341930998219,0.6548006123100382,0.1106960773468017,0.0703198712091812,BendWorstOCT,2026-07-10 21:27:23,spect,,,22,22,0,22,2,2,0.4864150943396251,0.4864150943396251,0.0,0.9637432098388672,620.0,-1511147379,0.020113488,False,False,SolutionPolishing,False,3,0.08,243,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.0,6,4
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,0,0,3,0.0150394439697265,0,0,0,0.8122439,0.01,0.01,0.8111622937195799,0.0776870250701904,0.0286457549624037,0.7064421470850573,0.1212270259857177,0.080629372694715,BendWorstOCT,2026-07-10 21:27:23,spect,,,22,22,0,22,2,2,0.5464150946489084,0.5464150946489084,0.0,2.3471951484680176,1713.0,2018360874,0.020688616,False,False,SolutionPolishing,False,3,0.06,244,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.154924,7,5
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,0,0,3,0.0182433128356933,0,0,0,0.8122439,0.01,0.01,0.8111622937195799,0.0805480480194091,0.0286457549624037,0.7064421470850573,0.126004934310913,0.080629372694715,BendWorstOCT,2026-07-10 21:27:24,spect,,,22,22,0,22,2,2,0.5464150946489084,0.5464150946489084,0.0,2.387989997863769,1713.0,2018360874,0.020688792,False,False,SolutionPolishing,False,3,0.06,245,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.152016,8,6
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,0,0,5,0.0426962375640869,0,0,0,0.8122439,0.01,0.01,0.8111622937195799,0.0812861919403076,0.0286457549624037,0.7064421470850573,0.126255989074707,0.080844406694715,BendWorstOCT,2026-07-10 21:27:24,spect,,,22,22,0,22,2,2,0.5464150946489084,0.5464150946489084,0.0,2.416745185852051,1713.0,2018360874,0.020688648,False,False,SolutionPolishing,False,3,0.06,246,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.150996,8,6
73.78277153558052,72.64150943396227,1.6666666666666667,2,3,0,0,5,0.0640788078308105,0,0,0,0.8122439,0.01,0.01,0.8111622937195799,0.0874059200286865,0.0286457549624037,0.7064421470850573,0.1342689990997314,0.080844406694715,BendWorstOCT,2026-07-10 21:27:24,spect,,,22,22,0,22,2,2,0.5464150946489084,0.5464150946489084,0.0,2.4950618743896484,1713.0,2018360874,0.020688776,False,False,SolutionPolishing,False,3,0.06,247,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,False,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.150892,8,6
80.52434456928839,78.18181818181819,2.25,3,4,0,0,2,0.0133168697357177,0,0,0,0.8667777,0.0,0.01,0.8665469370633072,0.0513792037963867,0.0200471274804777,0.767799828881192,0.1171011924743652,0.0771251072150166,BendWorstOCT,2026-07-10 21:27:24,spect,,,22,22,0,22,2,2,0.6218181818181819,0.6218181818181819,0.0,3.1392040252685547,2257.0,-1807473579,0.023897752,False,False,SolutionPolishing,False,3,0.04,249,23612090[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,True,True,False,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.15368,8,6
