Accuracy,Worst Class Accuracy,Average Leaf Depth,Max Leaf Depth,Leaves Used,CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Solution Polishing-Enabled,Solution Polishing-Check Validity,Solution Polishing-Use Cache,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
82.39700374531836,82.0754716981132,3.5,4,10,0.8342059925093633,0.0107910633087158,4525,0.7252166271209717,0,0,0,0,0,0.9998,0.0,0.0,0.9992000000000002,0.0433859825134277,0.0078914138114424,0.9992,0.0579779148101806,0.0208376105307578,BendWorstOCT,2026-07-09 19:06:02,spect,,,22,22,0,22,2,9,0.8187547169811363,0.9065378566457936,0.1072154307560219,3600.0005898475647,816759.0,-1780735171,0.63699604,True,False,Baseline,False,4,0.0002,88,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.88618,3606,3579
82.02247191011236,81.81818181818181,3.636363636363636,4,11,0.8347059925093634,0.0123534202575683,4686,0.8269913196563721,0,0,0,0,0,0.9999,0.0,0.0,0.9996000000000002,0.0492260456085205,0.0078727398114424,0.9996,0.0651919841766357,0.0207960245307578,BendWorstOCT,2026-07-09 19:06:02,spect,,,22,22,0,22,2,9,0.8170818181818184,0.9018727557411312,0.1037728850067803,3600.0005629062653,480669.0,1321489696,0.443178688,True,False,Baseline,False,4,0.0001,89,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.58862,3606,3572
47.80092592592592,43.47826086956522,2.25,3,4,0.6402314814814816,0.0071556568145751,15589,1.3756449222564695,0,0,0,0,0,0.94,0.0,0.0,0.8694999999999939,0.1600220203399658,0.0495719634191549,0.8184882756680764,0.9068708419799804,1.3845977527360254,BendWorstOCT,2026-07-09 19:06:22,car_evaluation,,,6,6,0,19,4,9,0.1947826086956554,0.5731260912865485,1.9423884150871424,3600.001061916352,20581.0,554273286,0.285498128,True,False,Baseline,False,3,0.06,91,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.36708,3605,3578
49.594907407407405,47.603305785123965,2.6,3,5,0.6602314814814815,0.0071296691894531,15483,1.3563947677612305,0,0,0,0,0,0.96,0.0,0.0,0.9132629118532802,0.1567578315734863,0.0532979010172455,0.876666666666648,0.8981668949127197,1.3969795510799068,BendWorstOCT,2026-07-09 19:06:22,car_evaluation,,,6,6,0,19,4,9,0.2760330584892504,0.7199999999999942,1.6083832275040095,3600.000759840012,14620.0,-2016061284,0.263539512,True,False,Baseline,False,3,0.04,92,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.361276,3605,3579
81.27340823970037,81.13207547169812,3.0,4,6,0.7852059925093633,0.0117676258087158,4144,0.512948751449585,0,0,0,0,0,0.99,0.0,0.0,0.9500000000000002,0.0873830318450927,0.0171055953315072,0.9038142785821308,0.137239933013916,0.0691501129841444,BendWorstOCT,2026-07-09 19:06:27,spect,,,22,22,0,22,2,9,0.7513207550343248,0.8002047300838613,0.0650640551615044,3600.0007750988007,797597.0,-391162145,0.464510728,True,False,Baseline,False,4,0.01,79,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.672096,3673,3581
81.27340823970037,81.13207547169812,3.1666666666666665,4,6,0.7952059925093633,0.0110325813293457,4202,0.5409934520721436,0,0,0,0,0,0.992,0.0,0.0,0.9600000000000002,0.0873079299926757,0.0190295277011583,0.9149820784043764,0.1411418914794922,0.0695213677154825,BendWorstOCT,2026-07-09 19:06:27,spect,,,22,22,0,22,2,9,0.7633207547169845,0.8150943396226448,0.0678267747676484,3600.000510931015,975487.0,298072516,0.54615988,True,False,Baseline,False,4,0.008,80,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.768292,3672,3580
47.80092592592592,43.47826086956522,2.4,3,5,0.7255555555555556,0.0072546005249023,18445,1.7971534729003906,0,0,0,0,0,0.98,0.0,0.0,0.9488534749889276,0.2588939666748047,0.1276100165517265,0.9435833333333288,0.5350310802459717,0.4672302614752253,BendWorstOCT,2026-07-09 19:06:43,car_evaluation,,,6,6,0,19,4,9,0.3347826086956524,0.7915176154893053,1.3642733969161047,3600.0010221004486,16631.0,-989561187,0.277724192,True,False,Baseline,False,3,0.02,93,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.378308,3605,3575
49.594907407407405,47.603305785123965,2.6666666666666665,3,6,0.7655555555555555,0.0072908401489257,19727,2.0543758869171143,0,0,0,0,0,0.99,0.0,0.0,0.974329388560149,0.2087259292602539,0.081048234919816,0.9742063492063406,0.2711470127105713,0.1475687827259257,BendWorstOCT,2026-07-09 19:06:44,car_evaluation,,,6,6,0,19,4,9,0.4160333063515314,0.8456314660618952,1.0326052100919307,3600.0015959739685,19500.0,1596554921,0.295211864,True,False,Baseline,False,3,0.01,94,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.3978,3605,3575
47.51157407407408,43.47826086956522,2.6666666666666665,3,6,0.7735555555555556,0.0074894428253173,19101,2.5599822998046875,0,0,0,0,0,0.992,0.0,0.0,0.9795527133848384,0.2515640258789062,0.0884809963288752,0.9770614262857004,0.4924991130828857,0.3226034341526633,BendWorstOCT,2026-07-09 19:06:44,car_evaluation,,,6,6,0,19,4,9,0.3867826093890438,0.7598254620835042,0.9644767981779572,3600.0011711120605,21871.0,-634634463,0.272659408,True,False,Baseline,False,3,0.008,95,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.381032,3606,3579
49.47916666666666,47.603305785123965,2.6,3,5,0.7815555555555556,0.0071625709533691,17620,1.3775982856750488,0,0,0,0,0,0.994,0.0,0.0,0.9846265868962306,0.2176020145416259,0.1023986919229193,0.9827978965001676,0.4003210067749023,0.3123356365833879,BendWorstOCT,2026-07-09 19:08:16,car_evaluation,,,6,6,0,19,4,9,0.4460330579958287,0.8614900848562489,0.931448957454417,3600.001227140426,22895.0,-1554252233,0.26731864,True,False,Baseline,False,3,0.006,96,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.383512,3605,3578
50.05787037037037,47.603305785123965,2.6666666666666665,3,6,0.7895555555555556,0.0074944496154785,19885,1.6925342082977295,0,0,0,0,0,0.996,0.0,0.0,0.9890578512396512,0.2248549461364746,0.0657669506682163,0.9885245744916816,0.4888250827789306,0.3743842086280812,BendWorstOCT,2026-07-09 19:09:03,car_evaluation,,,6,6,0,19,4,9,0.4520332231405036,0.8474431950990898,0.874736527575281,3600.000870943069,25721.0,142421579,0.264788848,True,False,Baseline,False,3,0.004,97,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.3768,3605,3577
47.8587962962963,46.875,3.2857142857142856,4,7,0.7694444444444444,0.0123722553253173,32507,3.000136375427246,0,0,0,0,0,0.99,0.0,0.0,0.97443786982248,0.2252929210662841,0.0755704003582044,0.970416666666658,0.4841458797454834,0.4050584722520439,BendWorstOCT,2026-07-09 19:09:25,car_evaluation,,,6,6,0,19,4,9,0.3987500001398762,0.9430097827990612,1.3649148149674382,3600.0012419223785,8684.0,-1465844065,0.496390984,True,False,Baseline,False,4,0.01,109,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.50258,3605,3570
49.594907407407405,47.603305785123965,2.6,3,5,0.8047555555555556,0.0071306228637695,17598,1.885476350784301,0,0,0,0,0,0.9998,0.0,0.0,0.9994522974893356,0.2354519367218017,0.0865601710892233,0.9994263513796366,0.4462859630584717,0.3103460773700067,BendWorstOCT,2026-07-09 19:09:25,car_evaluation,,,6,6,0,19,4,9,0.4750330578512334,0.9274659512705336,0.952424017532247,3600.00408411026,21776.0,-448895301,0.278866344,True,False,Baseline,False,3,0.0002,103,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.354284,3605,3578
47.91666666666666,40.0,2.25,3,4,0.6202314814814816,0.0126945972442626,31422,2.824622392654419,0,0,0,0,0,0.92,0.0,0.0,0.8130946957824688,0.3264110088348388,0.4778568704628765,0.7633088109656491,1.3396399021148682,2.2384756631129576,BendWorstOCT,2026-07-09 19:09:26,car_evaluation,,,6,6,0,19,4,9,0.08,0.5317953705598225,5.64744213199778,3600.002660036087,10748.0,-904608460,0.410320616,True,False,Baseline,False,4,0.08,105,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.424408,3605,3575
47.51157407407408,43.47826086956522,2.25,3,4,0.6402314814814816,0.0125458240509033,31338,2.380900621414185,0,0,0,0,0,0.94,0.0,0.0,0.8594296300073005,0.2679159641265869,0.3428193385886437,0.8465268143903687,0.4123208522796631,0.5564388664031537,BendWorstOCT,2026-07-09 19:09:26,car_evaluation,,,6,6,0,19,4,9,0.1947826086956524,0.64,2.285714285714282,3600.002735853195,9721.0,2105780662,0.418905144,True,False,Baseline,False,4,0.06,106,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.44252,3605,3575
47.395833333333336,46.09375,2.8,4,5,0.7255555555555556,0.0126256942749023,34449,3.343031644821167,0,0,0,0,0,0.98,0.0,0.0,0.9466666666666635,0.2920329570770263,0.161810131914845,0.942592592592586,0.520305871963501,0.4915073649661013,BendWorstOCT,2026-07-09 19:09:26,car_evaluation,,,6,6,0,19,4,9,0.360937500136095,0.8829714764093004,1.446327899086039,3600.002641916275,8155.0,2124639402,0.484963584,True,False,Baseline,False,4,0.02,108,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.485096,3605,3575
49.594907407407405,47.603305785123965,2.6666666666666665,3,6,0.8051555555555556,0.0077252388000488,20128,2.673034906387329,0,0,0,0,0,0.9999,0.0,0.0,0.999725263157889,0.2400488853454589,0.062450334247155,0.9997132357353742,0.4421219825744629,0.2792594175548428,BendWorstOCT,2026-07-09 19:09:26,car_evaluation,,,6,6,0,19,4,9,0.4754330581463203,0.8147689952231105,0.7137407280844897,3600.0010039806366,21733.0,-474057376,0.270253112,True,False,Baseline,False,3,0.0001,104,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.362548,3605,3575
47.91666666666666,40.0,2.25,3,4,0.6602314814814815,0.0135014057159423,33786,3.581003904342652,0,0,0,0,0,0.96,0.0,0.0,0.9062015311005752,0.2958381175994873,0.3740983415375262,0.8829889432291715,1.0316400527954102,1.49599367074274,BendWorstOCT,2026-07-09 19:09:26,car_evaluation,,,6,6,0,19,4,9,0.24,0.7872400671191264,2.280166946329693,3600.0019030570984,7380.0,1687835738,0.428078976,True,False,Baseline,False,4,0.04,107,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.446128,3605,3574
47.8587962962963,46.875,2.8,4,5,0.7794444444444444,0.0126230716705322,33453,3.254058122634888,0,0,0,0,0,0.992,0.0,0.0,0.979512623490668,0.2358360290527343,0.0725418419238791,0.976321867274682,0.4944288730621338,0.4055683275832141,BendWorstOCT,2026-07-09 19:09:48,car_evaluation,,,6,6,0,19,4,9,0.4287500011350015,0.9543972630377028,1.225999441425516,3600.0011818408966,8306.0,2026723955,0.47708408,True,False,Baseline,False,4,0.008,110,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.497904,3605,3575
49.53703703703704,43.47826086956522,2.6666666666666665,3,6,0.8031555555555556,0.007167100906372,19304,2.801953792572021,0,0,0,0,0,0.9994,0.0,0.0,0.9983546961325906,0.2395238876342773,0.0725893949596316,0.9982804630608448,0.4912939071655273,0.2793141899048814,BendWorstOCT,2026-07-09 19:10:30,car_evaluation,,,6,6,0,19,4,9,0.431182608695652,0.844201991984372,0.9578757931311824,3600.003133058548,20604.0,-10099514,0.269949912,True,False,Baseline,False,3,0.0006,101,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.382068,3670,3578
49.65277777777778,43.47826086956522,2.6666666666666665,3,6,0.8015555555555556,0.0072171688079833,21073,2.416218042373657,0,0,0,0,0,0.999,0.0,0.0,0.9972578268876552,0.2439310550689697,0.0785574066931513,0.9971335355478224,0.4538061618804931,0.2884905029237319,BendWorstOCT,2026-07-09 19:10:30,car_evaluation,,,6,6,0,19,4,9,0.4287826086956523,0.8307481824190273,0.9374577363250476,3600.004588127136,17319.0,-2145903760,0.300669024,True,False,Baseline,False,3,0.001,99,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.38768,3670,3580
49.594907407407405,47.603305785123965,2.6,3,5,0.7975555555555556,0.0077006816864013,18890,1.6921708583831787,0,0,0,0,0,0.998,0.0,0.0,0.9944637681159364,0.2377429008483886,0.0671151818301341,0.9942671651495388,0.4652628898620605,0.2829647013474161,BendWorstOCT,2026-07-09 19:10:30,car_evaluation,,,6,6,0,19,4,9,0.4660340495867755,0.8694162926545757,0.8655638862127613,3600.000706911087,20669.0,-635686886,0.272820912,True,False,Baseline,False,3,0.002,98,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.396716,3670,3579
49.47916666666666,47.603305785123965,2.6666666666666665,3,6,0.8023555555555556,0.0080845355987548,18748,2.0368764400482178,0,0,0,0,0,0.9992,0.0,0.0,0.997806261510123,0.2419588565826416,0.083961492406989,0.9977053892215508,0.4487957954406738,0.2846150134190074,BendWorstOCT,2026-07-09 19:10:30,car_evaluation,,,6,6,0,19,4,9,0.4712330581455494,0.8549951072118773,0.8143784533635067,3600.0055208206177,16306.0,880916344,0.30139484,True,False,Baseline,False,3,0.0008,100,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.373444,3670,3578
49.47916666666666,47.603305785123965,2.6,3,5,0.8039555555555555,0.007267951965332,19686,2.009080171585083,0,0,0,0,0,0.9996,0.0,0.0,0.9989045949786772,0.2382709980010986,0.0974073443345505,0.998849999999994,0.5126471519470215,0.4217552350715125,BendWorstOCT,2026-07-09 19:10:30,car_evaluation,,,6,6,0,19,4,9,0.4740332231405625,0.8799920909916207,0.8563932822292527,3600.005580186844,19359.0,1398443578,0.270280024,True,False,Baseline,False,3,0.0004,102,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.367148,3670,3578
59.201388888888886,53.6231884057971,3.25,4,8,0.8094444444444444,0.0127677917480468,33000,2.9759321212768555,0,0,0,0,0,0.998,0.0,0.0,0.9944627935665704,0.2433288097381591,0.0792627614207721,0.9942458041957856,0.5643148422241211,0.3845422373746172,BendWorstOCT,2026-07-09 19:11:07,car_evaluation,,,6,6,0,19,4,9,0.5202318842099951,0.9894999999999788,0.90203643804454,3600.00177192688,8876.0,622105060,0.439828008,True,False,Baseline,False,4,0.002,113,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.449748,3606,3575
47.8587962962963,46.875,2.8,4,5,0.8144444444444444,0.0126810073852539,33701,2.9794461727142334,0,0,0,0,0,0.999,0.0,0.0,0.997437005711661,0.255450963973999,0.1152854385354014,0.9970381822358276,0.4925169944763183,0.3959207212497685,BendWorstOCT,2026-07-09 19:11:07,car_evaluation,,,6,6,0,19,4,9,0.4637500001464377,0.994999999999978,1.1455525599693548,3600.001389980316,6953.0,-424238609,0.44189804,True,False,Baseline,False,4,0.001,114,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.49502,3606,3576
61.28472222222222,49.27536231884058,3.5,4,8,0.8154444444444444,0.0133223533630371,35166,3.413809537887573,0,0,0,0,0,0.9992,0.0,0.0,0.9978971905521896,0.272266149520874,0.0822618313914591,0.9977418099115192,0.4146831035614013,0.2244709579421802,BendWorstOCT,2026-07-09 19:11:07,car_evaluation,,,6,6,0,19,4,9,0.4863536231884059,0.9959828546973972,1.047857376219378,3600.003925085068,8170.0,1419354194,0.453269072,True,False,Baseline,False,4,0.0008,115,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.488792,3606,3576
55.844907407407405,49.27536231884058,3.142857142857143,4,7,0.8184444444444444,0.0141091346740722,34126,3.807469367980957,0,0,0,0,0,0.9998,0.0,0.0,0.9994581818181602,0.3015229701995849,0.1290501482892908,0.9994249999999784,0.5207381248474121,0.3395404280680524,BendWorstOCT,2026-07-09 19:11:08,car_evaluation,,,6,6,0,19,4,9,0.4913536231884102,0.9989124999999782,1.0329808367301767,3600.0014219284058,7629.0,-824353906,0.46824452,True,False,Baseline,False,4,0.0002,118,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.49496,3606,3576
50.63657407407408,49.27536231884058,3.5,4,10,0.8174444444444444,0.0141165256500244,32460,3.6062958240509033,0,0,0,0,0,0.9996,0.0,0.0,0.998916363636342,0.2893807888031006,0.1119075073034669,0.9988499999999768,0.5012807846069336,0.3431577138973044,BendWorstOCT,2026-07-09 19:11:08,car_evaluation,,,6,6,0,19,4,9,0.4887536231884082,0.9978999999999804,1.041723994781114,3600.0038509368896,7646.0,-1740044600,0.516965592,True,False,Baseline,False,4,0.0004,117,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.457816,3606,3576
60.47453703703704,56.52173913043478,3.75,4,12,0.8189444444444445,0.0135443210601806,34738,5.0513670444488525,0,0,0,0,0,0.9999,0.0,0.0,0.9997278260869348,0.3069708347320556,0.095130698371959,0.9997124999999782,0.5026137828826904,0.3305324783019605,BendWorstOCT,2026-07-09 19:11:08,car_evaluation,,,6,6,0,19,4,9,0.5640173913043479,0.9994920402718016,0.7720943638996203,3600.001625776291,7452.0,912052109,0.41231124,True,False,Baseline,False,4,0.0001,119,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.500472,3605,3580
71.81712962962963,49.27536231884058,3.1666666666666665,4,6,0.7994444444444444,0.0166339874267578,34893,3.2573046684265137,0,0,0,0,0,0.996,0.0,0.0,0.9894284972748468,0.2875699996948242,0.0899494697498866,0.9881666666666616,0.5926921367645264,0.4024063522132169,BendWorstOCT,2026-07-09 19:11:27,car_evaluation,,,6,6,0,19,4,9,0.4687536233352903,0.9799999999999942,1.0906505063941008,3600.001349210739,8666.0,69802347,0.416339392,True,False,Baseline,False,4,0.004,112,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.47536,3673,3578
47.8587962962963,46.875,2.8,4,5,0.7894444444444444,0.0159738063812255,31487,2.6784791946411133,0,0,0,0,0,0.994,0.0,0.0,0.9837287683414832,0.293842077255249,0.080339660238801,0.9827499999999956,0.5994701385498047,0.4576645360737887,BendWorstOCT,2026-07-09 19:11:27,car_evaluation,,,6,6,0,19,4,9,0.4387500055112895,0.9697630289180422,1.2102860780319449,3600.006411075592,7984.0,1971057696,0.440203376,True,False,Baseline,False,4,0.006,111,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.480912,3673,3580
58.7962962962963,56.52173913043478,3.4444444444444446,4,9,0.8164444444444444,0.0344254970550537,34009,4.639577627182007,0,0,0,0,0,0.9994,0.42,0.0,0.998374545454524,2.3523550033569336,0.0727082195298031,0.9982749999999784,2.9306671619415283,0.3682680868660773,BendWorstOCT,2026-07-09 19:12:18,car_evaluation,,,6,6,0,19,4,9,0.5598173913043478,0.996799999999978,0.7805806241165207,3600.001296043396,7909.0,-105860259,0.474615016,True,False,Baseline,False,4,0.0006,116,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.447256,3676,3587
69.38502673796792,66.29213483146067,1.6666666666666667,2,3,0.7420320855614974,0.0053777694702148,8052,0.6154391765594482,0,0,0,0,0,0.98,0.0,0.0,0.9343852577022772,0.114358901977539,0.0842618917311406,0.9201157148189648,0.3092730045318603,0.2106175899856314,BendWorstOCT,2026-07-09 19:26:43,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.6029213483146252,0.6029213483146252,0.0,2848.7291798591614,344713.0,567102440,0.133068472,True,False,Baseline,False,3,0.02,183,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.257536,2854,2822
65.97938144329896,56.52173913043478,1.0,1,2,0.6828865979381443,0.027308702468872,2159,0.699772834777832,0,0,0,0,0,0.92,0.0,0.0,0.8290095776301805,0.1294629573822021,0.0301818177362144,0.7974696113819607,0.2410171031951904,0.1074520749277487,BendWorstOCT,2026-07-09 19:16:18,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.405217660961524,0.5036956521739124,0.2430249238858793,3600.0008919239044,163470.0,110770885,0.239445872,True,False,Baseline,False,3,0.08,150,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.2927,3605,3574
63.91752577319588,62.83783783783784,1.6666666666666667,2,3,0.7028865979381442,0.0243055820465087,2390,0.8167245388031006,0,0,0,0,0,0.94,0.0,0.0,0.8690095776301803,0.1252589225769043,0.0290716928017629,0.8438929656367377,0.220674991607666,0.1041521263141352,BendWorstOCT,2026-07-09 19:16:41,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.4483783912658686,0.6399999999999988,0.4273658420361008,3600.000595092773,289858.0,1056015015,0.393378952,True,False,Baseline,False,3,0.06,151,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.426816,3605,3577
71.64948453608247,69.56521739130434,2.0,2,4,0.7228865979381442,0.0241775512695312,2333,0.8586215972900391,0,0,0,0,0,0.96,0.0,0.0,0.90900957763018,0.1376440525054931,0.0255384451305689,0.8930219385556273,0.2130279541015625,0.0823442413137183,BendWorstOCT,2026-07-09 19:16:41,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.5356525914910524,0.7599999999999993,0.4188300627547593,3600.0016651153564,311288.0,-1764894962,0.42420376,True,False,Baseline,False,3,0.04,152,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.460504,3605,3574
71.64948453608247,71.62162162162163,2.4,3,5,0.7428865979381443,0.0248637199401855,2396,1.1327879428863523,0,0,0,0,0,0.98,0.0,0.0,0.9521041549691198,0.112217903137207,0.0237501889607239,0.9462685998068542,0.1585619449615478,0.0571135736679993,BendWorstOCT,2026-07-09 19:17:04,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.6162164224160686,0.8800000000000018,0.4280696975742508,3600.000702857971,317955.0,-1998641650,0.448873048,True,False,Baseline,False,3,0.02,153,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.523664,3606,3576
74.22680412371135,73.91304347826087,2.6666666666666665,3,6,0.7528865979381443,0.0261776447296142,2539,1.335322618484497,0,0,0,0,0,0.99,0.0,0.0,0.975213483752565,0.1688430309295654,0.0222885268157197,0.9732152554617252,0.2202889919281005,0.051099006261376,BendWorstOCT,2026-07-09 19:17:05,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.6791304347826084,0.9399999999999984,0.3841229193341852,3600.0007688999176,228667.0,1300249659,0.383325816,True,False,Baseline,False,3,0.01,154,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.43774,3607,3576
72.68041237113403,72.29729729729729,2.6666666666666665,3,6,0.7566597938144329,0.0251846313476562,2512,1.2340168952941897,0,0,0,0,0,0.992,0.0,0.0,0.9800110809497096,0.1338300704956054,0.0218873307600822,0.9785979406929468,0.1721489429473877,0.0504152118226194,BendWorstOCT,2026-07-09 19:17:53,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.6749730245229546,0.9519999999999994,0.4104267361985866,3600.000787973404,260330.0,104200035,0.430922576,True,False,Baseline,False,3,0.008,155,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.500264,3606,3579
