CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Solution Polishing-Enabled,Solution Polishing-Check Validity,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,Memory,Walltime,CPUtime
156.0,0.0773806571960449,863,0.165942907333374,0,0.0130567550659179,0,0,0,0,0.96,0.21,0.0,0.9012072119153364,0.7509849071502686,0.0726794694414689,0.86692661181694,0.8954529762268066,0.2795569718366831,BendRegOCT,2025-08-16 10:11:46,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.7164044943820226,0.7164044943820226,0.0,9.600959062576294,2471.0,-521779863,0.025370656,True,True,SPNoValCheck,False,3,0.04,424,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.126868,285,13
156.0,0.013671875,846,0.111978530883789,0,0.0116114616394042,0,0,0,0,0.94,0.21,0.0,0.8527515024823582,0.456118106842041,0.041620809735798,0.8116959306620037,0.530771017074585,0.1298591403711904,BendRegOCT,2025-08-16 10:11:46,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.6364044943820225,0.6364044943820228,0.0,11.590008020401,2328.0,-651140759,0.033020072,True,True,SPNoValCheck,False,3,0.06,422,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.134108,287,16
169.0,0.0670421123504638,2084,0.4375193119049072,8,0.0483081340789794,0,0,0,0,0.9996,0.23,0.0,0.9990109248446056,1.047839879989624,0.023985205901303,0.9990006600660088,1.1118969917297363,0.049197690292659,BendRegOCT,2025-08-16 10:07:37,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9835640449438202,0.9835640449438202,0.0,267.40792202949524,18913.0,-1201230770,0.092347224,True,True,SPNoValCheck,False,4,0.0004,474,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.190748,293,263
519.0,0.0340421199798584,2288,0.3223919868469238,0,0.0120415687561035,0,0,0,0,0.94,0.0,0.0,0.8485103438249795,0.198322057723999,0.081659289972995,0.8283831507394042,1.4235479831695557,1.8529523861029735,BendRegOCT,2025-08-16 10:11:59,wdbc,Quantile Thresholds,5.0,30,0,30,120,2,2,0.7921265377855891,0.7921265377855891,0.0,6.31355094909668,743.0,954124245,0.084715744,True,True,SPNoValCheck,False,3,0.06,723,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.135912,11,9
218.0,0.0397632122039794,2188,0.1767594814300537,0,0.0139517784118652,0,0,0,0,0.994,0.07,0.0,0.976000000000002,0.4470438957214355,0.0103378993758755,0.9258052434456948,0.5191330909729004,0.0439937976303579,BendRegOCT,2025-08-16 10:07:44,spect,,,22,22,0,22,2,2,0.7924794007490634,0.7924794007490634,0.0,270.9155020713806,197610.0,343125584,0.053020976,True,True,SPNoValCheck,False,3,0.006,306,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.155976,329,250
171.0,0.0112628936767578,1520,0.1368119716644287,6,0.009993553161621,0,0,0,0,0.98,0.0,0.0,0.9571910112359552,0.03615403175354,0.0119187112798238,0.942357199587654,0.1039440631866455,0.0807424946839679,BendRegOCT,2025-08-16 10:09:35,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.8662921348314607,0.8662921348314607,0.0,161.1241910457611,37225.0,-1548893842,0.05558752,True,True,SPNoValCheck,False,3,0.02,427,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.144836,311,162
168.0,0.0110247135162353,1514,0.1320505142211914,0,0.007725715637207,0,0,0,0,0.96,0.0,0.0,0.9171910112359528,0.0343439579010009,0.0126206667679928,0.8827364780724524,0.1102280616760253,0.0885588615382963,BendRegOCT,2025-08-16 10:11:47,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.7838202247191011,0.7838202247191011,0.0,34.51533603668213,4863.0,52147842,0.055099696,True,True,SPNoValCheck,False,3,0.04,425,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.146116,311,39
169.0,0.0246686935424804,2306,0.4410045146942138,8,0.046938419342041,0,0,0,0,0.998,0.0,0.0,0.9950546242230196,0.1189019680023193,0.1152990188569861,0.9940000000000028,0.1879689693450927,0.1815860938063793,BendRegOCT,2025-08-16 10:07:40,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9627640449438202,0.9627640449438202,0.0,299.69139194488525,27812.0,-135370572,0.079059192,True,True,SPNoValCheck,False,4,0.002,466,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.1748,337,281
165.0,0.0246775150299072,1556,0.3170599937438965,0,0.0371143817901611,0,0,0,0,0.98,0.12,0.0,0.950546265328876,0.4951169490814209,0.1013215896894344,0.933767089661948,0.6495819091796875,0.3188553135210717,BendRegOCT,2025-08-16 10:08:30,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.8269662921348315,0.8269662921348315,0.0,258.00428891181946,45407.0,-1006158434,0.059195432,True,True,SPNoValCheck,False,4,0.02,456,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.160724,337,257
426.0,0.0111744403839111,5046,0.2576558589935303,0,0.0133192539215087,0,0,0,0,0.94,0.0,0.0,0.8496000000000097,0.0808539390563964,0.0456189250849357,0.8195250000000088,0.1266670227050781,0.1164236825158201,BendRegOCT,2025-08-16 10:09:36,balance-scale,,,4,4,0,20,3,2,0.5016,0.5016,0.0,203.6485769748688,26277.0,-1186727741,0.069264984,True,True,SPNoValCheck,False,4,0.06,16,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.1704,402,183
143.0,0.0094482898712158,2078,0.1709756851196289,8,0.028193712234497,0,0,0,0,0.9999,0.0,0.0,0.9997500000000024,0.0263299942016601,0.008380090003638,0.9996600000000024,0.0809690952301025,0.0633755642867524,BendRegOCT,2025-08-16 10:11:47,iris,Quantile Buckets,5.0,4,0,4,20,3,2,0.9853666666666672,0.9853666666666672,0.0,73.55268907546997,103945.0,-400240630,0.033179624,True,True,SPNoValCheck,False,4,0.0001,418,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.13518,361,76
519.0,0.0576908588409423,2271,0.5048520565032959,0,0.0640318393707275,0,0,0,0,0.92,0.0,0.0,0.7998359695372204,0.2630829811096191,0.044825698440052,0.7721035976584357,0.5098021030426025,0.343057603189802,BendRegOCT,2025-08-16 10:11:17,wdbc,Quantile Buckets,5.0,30,0,30,150,2,2,0.6721265377855892,0.6721265377855892,0.0,111.30850505828856,5537.0,-1620038326,0.126492208,True,True,SPNoValCheck,False,3,0.08,720,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.221136,120,108
116.0,0.0148286819458007,2149,0.1422469615936279,0,0.0263984203338623,0,0,0,0,0.992,0.03,0.0,0.9840000000000008,0.1959238052368164,0.0035882607790294,0.9760000000000008,0.2524819374084472,0.0261728897932429,BendRegOCT,2025-08-16 10:09:35,monk3,,,6,6,0,15,2,2,0.9110163934426228,0.9110163934426226,0.0,215.6027579307556,156391.0,62153845,0.054521288,True,True,SPNoValCheck,False,4,0.008,260,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.162348,384,201
225.0,0.0086085796356201,469,0.0453054904937744,0,0.0006740093231201,0,0,0,0,0.94,0.21,0.0,0.8670689655172388,0.5552558898925781,0.0082034229390784,0.8518965517241355,0.598242998123169,0.030510696191616,BendRegOCT,2025-08-16 10:13:23,house-votes-84,,,16,16,0,16,2,2,0.8498275862068962,0.8498275862068962,0.0,0.6005470752716064,1.0,456049342,0.00424016,True,True,SPNoValCheck,False,4,0.06,136,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.110084,417,5
225.0,0.0087325572967529,1786,0.0899896621704101,0,0.0074267387390136,0,0,0,0,0.992,0.0,0.0,0.979999999999997,0.0284111499786376,0.0114703608863052,0.971382183908043,0.1687510013580322,0.1606056428173648,BendRegOCT,2025-08-16 10:13:24,house-votes-84,,,16,16,0,16,2,2,0.953827586206896,0.953827586206896,0.0,1.5268900394439695,969.0,438404838,0.022998248,True,True,SPNoValCheck,False,4,0.008,140,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.118364,418,6
225.0,0.0085682868957519,469,0.0454976558685302,0,0.0007092952728271,0,0,0,0,0.96,0.19,0.0,0.9070689655172388,0.389631986618042,0.0078358439239282,0.8958064516129005,0.4345519542694092,0.0305051690517399,BendRegOCT,2025-08-16 10:13:23,house-votes-84,,,16,16,0,16,2,2,0.8898275862068962,0.8898275862068962,0.0,0.4355480670928955,1.0,-63130997,0.00427488,True,True,SPNoValCheck,False,4,0.04,137,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.1102,418,5
225.0,0.0473055839538574,1272,0.1247920989990234,0,0.0033118724822998,0,0,0,0,0.99,0.21,0.0,0.975159151193631,0.7763009071350098,0.0157421837426935,0.9642997121456574,1.053009033203125,0.2584662669027455,BendRegOCT,2025-08-16 10:13:23,house-votes-84,,,16,16,0,16,2,2,0.949827586206896,0.949827586206896,0.0,1.432792901992798,496.0,538573563,0.023394424,True,True,SPNoValCheck,False,4,0.01,139,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.117804,418,5
225.0,0.0085601806640625,587,0.0197367668151855,0,0.0009527206420898,0,0,0,0,0.98,0.0,0.0,0.9515967016491726,0.1446459293365478,0.0205287686787179,0.9326373295910156,0.370711088180542,0.2150033171751747,BendRegOCT,2025-08-16 10:13:23,house-votes-84,,,16,16,0,16,2,2,0.9298275862068962,0.9298275862068964,0.0,0.3740861415863037,7.0,-942121834,0.008328176,True,True,SPNoValCheck,False,4,0.02,138,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.112448,419,5
225.0,0.0086612701416015,469,0.0456061363220214,0,0.0007274150848388,0,0,0,0,0.92,0.21,0.0,0.8270689655172389,0.5685548782348633,0.0077795746506762,0.8136064545130997,0.6125319004058838,0.0292597855502105,BendRegOCT,2025-08-16 10:13:23,house-votes-84,,,16,16,0,16,2,2,0.8098275862068961,0.8098275862068961,0.0,0.6138420104980469,1.0,917319357,0.004191704,True,True,SPNoValCheck,False,4,0.08,135,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.1101,420,5
225.0,0.0762550830841064,1425,0.1304030418395996,0,0.0038273334503173,0,0,0,0,0.992,0.21,0.0,0.9799999999999978,0.7962210178375244,0.0098049478297055,0.974958100460471,0.8451881408691406,0.0387004694037906,BendRegOCT,2025-08-16 10:13:23,house-votes-84,,,16,16,0,16,2,2,0.953827586206896,0.953827586206896,0.0,1.5247809886932373,790.0,1867978051,0.019872544,True,True,SPNoValCheck,False,3,0.008,125,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.114664,421,6
225.0,0.0045745372772216,1713,0.10252046585083,0,0.0060737133026123,0,0,0,0,0.994,0.09,0.0,0.9849999999999974,0.3123409748077392,0.014226359282032,0.9811767241379288,0.3612771034240722,0.0308578229345207,BendRegOCT,2025-08-16 10:13:23,house-votes-84,,,16,16,0,16,2,2,0.957827586206896,0.9578275862068965,0.0,6.539386987686157,4735.0,1426269759,0.032989176,True,True,SPNoValCheck,False,3,0.006,126,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.133004,423,11
168.0,0.0353200435638427,3215,0.6723260879516602,0,0.0452489852905273,0,0,0,0,0.96,0.0,0.0,0.918290598290596,0.0676510334014892,0.0259690745602818,0.8935739354826817,1.146756887435913,1.3623702644369806,BendRegOCT,2025-08-16 10:09:35,parkinsons,Quantile Thresholds,5.0,22,0,22,88,2,2,0.7815384615384614,0.7815384615384614,0.0,236.3796479701996,47151.0,452328111,0.241361208,True,True,SPNoValCheck,False,4,0.04,635,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.216716,254,235
143.0,0.0093841552734375,2162,0.2339675426483154,8,0.0430116653442382,0,0,0,0,0.9994,0.22,0.0,0.9985000000000024,0.6500790119171143,0.008390179403638,0.9980783783783808,0.7236568927764893,0.054190963271092,BendRegOCT,2025-08-16 10:11:46,iris,Quantile Buckets,5.0,4,0,4,20,3,2,0.978866666666667,0.9788666666666668,0.0,110.33718681335448,112633.0,1697772578,0.038228896,True,True,SPNoValCheck,False,4,0.0006,412,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.140304,398,112
225.0,0.0045888423919677,1734,0.0821809768676757,0,0.0088984966278076,0,0,0,0,0.996,0.0,0.0,0.9899999999999972,0.0316028594970703,0.0141168970917486,0.9869999999999972,0.0592749118804931,0.0355474094741875,BendRegOCT,2025-08-16 10:13:24,house-votes-84,,,16,16,0,16,2,2,0.961827586206896,0.961827586206896,0.0,19.06111788749695,20690.0,-1183866893,0.03368492,True,True,SPNoValCheck,False,3,0.004,127,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.133572,441,24
225.0,0.0087769031524658,2119,0.126042366027832,0,0.0109548568725585,0,0,0,0,0.994,0.0,0.0,0.9849999999999968,0.1431038379669189,0.008266850134842,0.9800560344827556,0.2435529232025146,0.0839217299618841,BendRegOCT,2025-08-16 10:13:23,house-votes-84,,,16,16,0,16,2,2,0.957827586206896,0.957827586206896,0.0,11.965909957885742,5503.0,1696999031,0.036882424,True,True,SPNoValCheck,False,4,0.006,141,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.133824,440,16
169.0,0.0241487026214599,2388,0.5177810192108154,6,0.4646661281585693,0,0,0,0,0.999,0.23,0.0,0.9975273121115108,0.9168939590454102,0.023703153490177,0.997500000000002,0.9852349758148192,0.0458834535423392,BendRegOCT,2025-08-16 10:07:38,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9757640449438202,0.9757640449438202,0.0,368.8450520038605,29363.0,-886674520,0.086547928,True,True,SPNoValCheck,False,4,0.001,468,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.186184,402,365
626.0,0.0531022548675537,8645,0.5323987007141113,0,0.0159182548522949,0,0,0,0,0.94,0.29,0.0,0.8799999999999921,0.8740630149841309,0.1130475620694448,0.8622043787805713,1.0222971439361572,0.2362589826623018,BendRegOCT,2025-08-16 10:07:37,tic-tac-toe,,,9,9,0,27,2,2,0.5934446764091861,0.5934446764091861,0.0,376.12500405311584,29944.0,1414694544,0.122109608,True,True,SPNoValCheck,False,3,0.06,331,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.236936,406,373
143.0,0.0093488693237304,2079,0.1803319454193115,7,0.0343062877655029,0,0,0,0,0.998,0.0,0.0,0.9950000000000024,0.0262351036071777,0.008411843989857,0.9935806451612929,0.0758841037750244,0.0511609249326545,BendRegOCT,2025-08-16 10:11:47,iris,Quantile Buckets,5.0,4,0,4,20,3,2,0.960666666666667,0.9606666666666668,0.0,135.36421704292297,203552.0,-582744596,0.047021632,True,True,SPNoValCheck,False,4,0.002,406,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.151332,421,138
519.0,0.05751633644104,2387,0.3524105548858642,0,0.0112524032592773,0,0,0,0,0.92,0.0,0.0,0.8044478586900402,0.2159669399261474,0.1004424972965087,0.7783506200657276,1.4954848289489746,1.9667865215190847,BendRegOCT,2025-08-16 10:14:04,wdbc,Quantile Thresholds,5.0,30,0,30,120,2,2,0.7521265377855891,0.7521265377855891,0.0,2.6981709003448486,143.0,1995232002,0.078157672,True,True,SPNoValCheck,False,4,0.08,751,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.166888,12,5
143.0,0.0092217922210693,2315,0.2050690650939941,9,0.0355391502380371,0,0,0,0,0.9996,0.0,0.0,0.9990000000000026,0.0257320404052734,0.008385641003638,0.9987130434782636,0.0783791542053222,0.0551691091782597,BendRegOCT,2025-08-16 10:11:48,iris,Quantile Buckets,5.0,4,0,4,20,3,2,0.981466666666667,0.9814666666666668,0.0,154.09586906433103,153138.0,658911253,0.04433208,True,True,SPNoValCheck,False,4,0.0004,414,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.15036,433,148
143.0,0.0772662162780761,2057,0.2398750782012939,4,0.0306012630462646,0,0,0,0,0.9998,0.22,0.0,0.9995000000000024,0.7157280445098877,0.0083475907033208,0.9993581988105378,0.781055212020874,0.0578012434640182,BendRegOCT,2025-08-16 10:11:46,iris,Quantile Buckets,5.0,4,0,4,20,3,2,0.9840666666666672,0.9840666666666672,0.0,158.64536714553833,213669.0,-2074639399,0.046236968,True,True,SPNoValCheck,False,4,0.0002,416,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.150652,435,156
143.0,0.0773196220397949,2184,0.2619297504425049,9,0.0440626144409179,0,0,0,0,0.9992,0.22,0.0,0.9980000000000024,0.7156929969787598,0.008385890003638,0.9974378378378403,0.7885429859161377,0.0532767343424794,BendRegOCT,2025-08-16 10:11:46,iris,Quantile Buckets,5.0,4,0,4,20,3,2,0.9762666666666672,0.976266666666667,0.0,159.26298093795776,218967.0,-400518780,0.047514144,True,True,SPNoValCheck,False,4,0.0008,410,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.1515,436,153
519.0,0.0596051216125488,2313,0.3566865921020508,0,0.0122854709625244,0,0,0,0,0.94,0.0,0.0,0.8485103438249635,0.2206289768218994,0.0828861999019112,0.828008123961997,1.3071939945220947,1.5625242619485178,BendRegOCT,2025-08-16 10:14:04,wdbc,Quantile Thresholds,5.0,30,0,30,120,2,2,0.7921265377855891,0.7921265377855891,0.0,21.951592922210693,2136.0,-1468187357,0.100777584,True,True,SPNoValCheck,False,4,0.06,753,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.18022,27,25
116.0,0.0082006454467773,2231,0.1380147933959961,2,0.0303113460540771,0,0,0,0,0.994,0.0,0.0,0.9880000000000008,0.014394998550415,0.0035882607790294,0.9820000000000008,0.0454797744750976,0.026000397388161,BendRegOCT,2025-08-16 10:09:36,monk3,,,6,6,0,15,2,2,0.9230163934426228,0.9230163934426228,0.0,293.2735369205475,252252.0,-1037736231,0.065038616,True,True,SPNoValCheck,False,4,0.006,261,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.182212,462,291
168.0,0.0671970844268798,2015,0.4496064186096191,2,0.0455594062805175,0,0,0,0,0.994,0.23,0.0,0.9851638795986642,1.049194097518921,0.0506415342819296,0.9770792229970988,1.2693240642547607,0.2609292009779431,BendRegOCT,2025-08-16 10:07:37,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9182921348314608,0.9182921348314608,0.0,427.5733971595764,59741.0,267228895,0.074344104,True,True,SPNoValCheck,False,4,0.006,462,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.172136,457,425
168.0,0.0239367485046386,2089,0.4472551345825195,2,0.0410008430480957,0,0,0,0,0.992,0.23,0.0,0.9802185061315516,1.0047829151153564,0.0504957102076413,0.9654880214985732,1.2361469268798828,0.3159058235338517,BendRegOCT,2025-08-16 10:07:38,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9022921348314608,0.9022921348314608,0.0,432.9994330406189,51008.0,-1644498884,0.080002176,True,True,SPNoValCheck,False,4,0.008,460,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.17924,460,420
2890.0,0.0297365188598632,41127,3.020246744155884,0,0.0753872394561767,0,0,0,0,0.92,0.0,0.0,0.8293617021276202,0.4737789630889892,0.3492762474512279,0.8293617021276202,0.6182811260223389,0.6596457096959036,BendRegOCT,2025-08-16 10:07:39,kr-vs-kp,,,36,36,0,38,2,2,0.5842553191489336,0.5842553191489336,0.0,439.7734460830689,2243.0,1640102665,0.435875576,True,True,SPNoValCheck,False,4,0.08,165,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.521076,509,439
143.0,0.0772781372070312,2283,0.2607147693634033,15,0.0424256324768066,0,0,0,0,0.999,0.22,0.0,0.9975000000000024,0.715723991394043,0.0083949799749876,0.9967972972972998,0.7889578342437744,0.0543028313877065,BendRegOCT,2025-08-16 10:11:46,iris,Quantile Buckets,5.0,4,0,4,20,3,2,0.9736666666666672,0.973666666666667,0.0,196.76632690429688,243059.0,1636034301,0.051789872,True,True,SPNoValCheck,False,4,0.001,408,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.156108,475,193
519.0,0.0431673526763916,4290,0.7848544120788574,0,0.0564973354339599,0,0,0,0,0.96,0.0,0.0,0.8952127159024021,0.2017519474029541,0.0899804448515599,0.8952078359303681,0.256721019744873,0.155830971390943,BendRegOCT,2025-08-16 10:12:07,wdbc,Quantile Thresholds,5.0,30,0,30,120,2,2,0.8321265377855891,0.8321265377855891,0.0,180.48736095428467,10338.0,16904520,0.188945016,True,True,SPNoValCheck,False,3,0.04,725,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.226084,187,171
626.0,0.0153892040252685,10065,0.577120304107666,0,0.016190767288208,0,0,0,0,0.94,0.0,0.0,0.8799999999999937,0.1558389663696289,0.1078800294664922,0.862186058701138,0.3173010349273681,0.3462136279419487,BendRegOCT,2025-08-16 10:07:42,tic-tac-toe,,,9,9,0,27,2,2,0.5934446764091861,0.5934446764091861,0.0,450.0696859359741,29881.0,1305390846,0.13976928,True,True,SPNoValCheck,False,4,0.06,346,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.235016,507,443
141.0,0.037745714187622,2398,0.1999838352203369,0,0.0149261951446533,0,0,0,0,0.99,0.29,0.0,0.9750000000000024,0.8813531398773193,0.0068752470277712,0.9650000000000024,0.932075023651123,0.0428079786438541,BendRegOCT,2025-08-16 10:09:33,iris,Quantile Thresholds,5.0,4,0,4,16,3,2,0.9000000000000001,0.9000000000000001,0.0,356.8887360095978,279453.0,-1173592895,0.072496744,True,True,SPNoValCheck,False,4,0.01,399,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.181252,509,357
94.0,0.0802123546600341,3232,0.2410857677459716,0,0.0338685512542724,0,0,0,0,0.96,0.29,0.0,0.9199999999999992,1.0715348720550537,0.0082456256602439,0.8731541139051817,1.2336459159851074,0.1093802654844579,BendRegOCT,2025-08-16 10:07:37,hayes-roth,,,4,4,0,15,3,2,0.512121212121212,0.512121212121212,0.0,478.7477898597717,176421.0,-1691916444,0.06921608,True,True,SPNoValCheck,False,4,0.04,107,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.164976,568,470
225.0,0.0085639953613281,2791,0.1680049896240234,2,0.0192499160766601,0,0,0,0,0.996,0.0,0.0,0.9899999999999968,0.0324299335479736,0.0150672969599408,0.9869473684210496,0.0704438686370849,0.0454655008040652,BendRegOCT,2025-08-16 10:13:23,house-votes-84,,,16,16,0,16,2,2,0.9633793103448268,0.9633793103448268,0.0,109.00879287719728,71795.0,-775232054,0.049006824,True,True,SPNoValCheck,False,4,0.004,142,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.15116,593,110
1210.0,0.0779390335083007,22055,1.1547155380249023,0,0.0240883827209472,0,0,0,0,0.94,0.29,0.0,0.8466203703703873,1.0430610179901123,0.2463816073481809,0.8316938616938827,1.2896292209625244,0.7015215935858287,BendRegOCT,2025-08-16 10:07:37,car_evaluation,,,6,6,0,19,4,2,0.640231481481483,0.6402314814814831,0.0,502.4467601776123,3398.0,-2009266358,0.414435936,True,True,SPNoValCheck,False,4,0.06,76,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.360452,603,501
184.0,0.0227992534637451,1531,0.4683852195739746,2,0.0494029521942138,0,0,0,0,0.9998,0.0,0.0,0.9993999999999976,0.0785448551177978,0.0110714082606188,0.9993868682749883,0.194408893585205,0.1578588402405195,BendRegOCT,2025-08-16 10:09:20,parkinsons,Quantile Buckets,5.0,22,0,22,110,2,2,0.9471179487179484,0.9471179487179484,0.0,407.4581890106201,224962.0,-1331466209,0.099600752,True,True,SPNoValCheck,False,3,0.0002,626,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.192424,449,394
169.0,0.067126989364624,2270,0.493631362915039,7,0.0534451007843017,0,0,0,0,0.996,0.23,0.0,0.9901092530657768,1.0493898391723633,0.0483052960498239,0.9849697153436282,1.2366290092468262,0.2174197353127467,BendRegOCT,2025-08-16 10:07:37,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9375280898876404,0.9375280898876404,0.0,541.6082129478455,69730.0,-2074258363,0.0800646,True,True,SPNoValCheck,False,4,0.004,464,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.180152,580,533
